model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
ucla,2020-10-18,Alabama,USA_523,2020-10-18,2788,2787.99999999999,2788.00000000001,0,0,0
ucla,2020-10-18,Alabama,USA_523,2020-10-19,2798.47158214434,2792.29819566506,2801.55364008465,10.4715821443388,4.29819566506194,13.553640084654
ucla,2020-10-18,Alabama,USA_523,2020-10-20,2808.82781836696,2796.58327638565,2814.96668506102,10.3562362226221,4.28508072058321,13.4130449763616
ucla,2020-10-18,Alabama,USA_523,2020-10-21,2819.06994822864,2800.8507234031,2828.24264261949,10.2421298616828,4.26744701745338,13.2759575584714
ucla,2020-10-18,Alabama,USA_523,2020-10-22,2829.19902354894,2805.09676473573,2841.38545688122,10.129075320292,4.24604133263347,13.1428142617297
ucla,2020-10-18,Alabama,USA_523,2020-10-23,2839.21671214521,2809.31947248703,2854.39728584806,10.0176885962719,4.22270775129437,13.0118289668462
ucla,2020-10-18,Alabama,USA_523,2020-10-24,2849.12471314303,2813.51703983836,2867.27993701524,9.90800099782064,4.19756735133706,12.8826511671723
ucla,2020-10-18,Alabama,USA_523,2020-10-25,2858.92468531888,2817.68775785982,2880.03529829698,9.79997217585333,4.17071802145802,12.7553612817428
ucla,2020-10-18,Alabama,USA_523,2020-10-26,2868.618247586,2821.83001100982,2892.66533390182,9.69356226711534,4.14225314999931,12.6300356048378
ucla,2020-10-18,Alabama,USA_523,2020-10-27,2878.20697948488,2825.94227284784,2905.17208048365,9.58873189888254,4.11226183801773,12.5067465818356
ucla,2020-10-18,Alabama,USA_523,2020-10-28,2887.69242167765,2830.02310195175,2917.55764355529,9.48544219277392,4.08082910391386,12.3855630716425
ucla,2020-10-18,Alabama,USA_523,2020-10-29,2897.07607644607,2834.0711380312,2929.82419415173,9.38365476841864,4.04803607944632,12.2665505964396
ucla,2020-10-18,Alabama,USA_523,2020-10-30,2906.35940819225,2838.085098229,2941.97396573088,9.28333174617728,4.01396019780077,12.1497715791411
ucla,2020-10-18,Alabama,USA_523,2020-10-31,2915.54384394188,2842.06377360242,2954.00925129993,9.18821646679862,3.97867537342245,12.0352855690508
ucla,2020-10-18,Alabama,USA_523,2020-11-01,2924.63077384916,2846.00602577766,2965.93153181734,9.09490960514086,3.94225217524217,11.922280517414
ucla,2020-10-18,Alabama,USA_523,2020-11-02,2933.62155170327,2849.91093349739,2977.74134477421,9.00327294624731,3.90490771972691,11.809812956868
ucla,2020-10-18,Alabama,USA_523,2020-11-03,2942.51749543569,2853.77904013317,2989.43995261814,8.91331365567021,3.86810663578217,11.6986078439295
ucla,2020-10-18,Alabama,USA_523,2020-11-04,2951.32005233805,2857.61067940961,3001.02864598275,8.82503821735736,3.83163927643909,11.5886933646107
ucla,2020-10-18,Alabama,USA_523,2020-11-05,2960.03109272158,2861.40600604846,3012.50873789021,8.7347531730702,3.79532663885038,11.4800919074623
ucla,2020-10-18,Alabama,USA_523,2020-11-06,2968.6637729378,2865.1651813575,3023.88156228296,8.64558144543116,3.75917530903826,11.3728243927544
ucla,2020-10-18,Alabama,USA_523,2020-11-07,2977.21331028665,2868.88837267988,3035.1484726702,8.55743702283507,3.72319132238044,11.2669103872395
ucla,2020-10-18,Alabama,USA_523,2020-11-08,2985.67777794463,2872.57575287946,3046.31084088356,8.47075822034094,3.68738019958255,11.1623682133577
ucla,2020-10-18,Alabama,USA_523,2020-11-09,2994.0586272157,2876.22749986098,3057.37005593631,8.38558000507328,3.65174698151532,11.0592150527518
ucla,2020-10-18,Alabama,USA_523,2020-11-10,3002.35727997033,2879.84379612314,3068.32752298108,8.30187063969061,3.61629626216018,10.9574670447619
ucla,2020-10-18,Alabama,USA_523,2020-11-11,3010.57512922133,2883.4248283433,3079.18460775197,8.22060432867875,3.58103222015779,10.8570847708907
ucla,2020-10-18,Alabama,USA_523,2020-11-12,3018.73264843123,2886.97078699205,3089.9423258438,8.14083725788805,3.54595864875591,10.7577180918379
ucla,2020-10-18,Alabama,USA_523,2020-11-13,3026.82104274116,2890.48186597633,3100.60185651262,8.06087111243687,3.5110789842729,10.6595306688178
ucla,2020-10-18,Alabama,USA_523,2020-11-14,3034.83410755051,2893.95826230981,3111.16442086681,7.98351686218666,3.47639633348445,10.5625643541862
ucla,2020-10-18,Alabama,USA_523,2020-11-15,3042.77307267219,2897.4004358564,3121.6312305293,7.9106880805557,3.44217354658758,10.4668096624955
ucla,2020-10-18,Alabama,USA_523,2020-11-16,3050.63914637695,2900.80907246927,3132.00348753383,7.83628270390909,3.40863661287585,10.3722570045284
ucla,2020-10-18,Alabama,USA_523,2020-11-17,3058.43351582682,2904.18470188347,3142.28238425791,7.76147525166016,3.3756294141931,10.2788967240776
ucla,2020-10-18,Alabama,USA_523,2020-11-18,3066.15734751177,2907.52784130201,3152.46910339037,7.68892546495772,3.34313941854634,10.1867191324563
ucla,2020-10-18,Alabama,USA_523,2020-11-19,3073.81178004954,2910.83899567506,3162.56481793143,7.61843974082149,3.31115437304834,10.0957145410648
ucla,2020-10-18,Alabama,USA_523,2020-11-20,3081.39790321552,2914.11865797517,3172.5706912234,7.55366731822141,3.27966230010497,10.0058732919715
ucla,2020-10-18,Alabama,USA_523,2020-11-21,3088.9168571441,2917.36730946918,3182.48787701,7.48478727703332,3.24865149401012,9.91718578659493
ucla,2020-10-18,Alabama,USA_523,2020-11-22,3096.36976697472,2920.58541998625,3192.31751952264,7.4165592979698,3.21811051707482,9.82964251263911
ucla,2020-10-18,Alabama,USA_523,2020-11-23,3103.75772994097,2923.77344818221,3202.06075359191,7.35300321938121,3.18802819596021,9.74323406927579
ucla,2020-10-18,Alabama,USA_523,2020-11-24,3111.08181603958,2926.93184180025,3211.71867685328,7.29364399111364,3.15839361803955,9.6579232613658
ucla,2020-10-18,Alabama,USA_523,2020-11-25,3118.29473811512,2930.06103792781,3221.2922748151,7.23588653351908,3.1291961275565,9.57359796181845
ucla,2020-10-18,Alabama,USA_523,2020-11-26,3125.43406640524,2933.16146324974,3230.78269937482,7.17062134387379,3.10042532192892,9.49042455972085
ucla,2020-10-18,Alabama,USA_523,2020-11-27,3132.51067589283,2936.23354153222,3240.19110208783,7.09543174390274,3.0720782824792,9.4084027130084
ucla,2020-10-18,Alabama,USA_523,2020-11-28,3139.5256129258,2939.27780013249,3249.51860429058,7.02989165885083,3.0442586002755,9.32750220275921
ucla,2020-10-18,Alabama,USA_523,2020-11-29,3146.47989595604,2942.2947703918,3258.7662977879,6.96079137265042,3.01697025931207,9.2476934973165
ucla,2020-10-18,Alabama,USA_523,2020-11-30,3153.37451624432,2945.28495364817,3267.93524552912,6.89462028829439,2.9901832563628,9.16894774122193
ucla,2020-10-18,Alabama,USA_523,2020-12-01,3160.21043854841,2948.24883679082,3277.0264822735,6.8345227318423,2.96388314265641,9.09123674437433
ucla,2020-10-18,Alabama,USA_523,2020-12-02,3166.98860179466,2951.18689263708,3286.04101524453,6.77318354696035,2.93805584625807,9.01453297102853
ucla,2020-10-18,Alabama,USA_523,2020-12-03,3173.70991973369,2954.09958029841,3294.9798247736,6.71222383368877,2.91268766132998,8.93880952907057
ucla,2020-10-18,Alabama,USA_523,2020-12-04,3180.37528158027,2956.98734553577,3303.84386493286,6.65509047562955,2.88776523736306,8.86404015926382
ucla,2020-10-18,Alabama,USA_523,2020-12-05,3186.98555263811,2959.85062110485,3312.63406415743,6.59657522696944,2.86327556907781,8.79019922456791
ucla,2020-10-18,Alabama,USA_523,2020-12-06,3193.54157490882,2962.68982709138,3321.35132585704,6.53764886017598,2.83920598652912,8.71726169961039
ucla,2020-10-18,Alabama,USA_523,2020-12-07,3200.04416768773,2965.50537123662,3329.99652901719,6.48446809405868,2.81554414523998,8.64520316015114
ucla,2020-10-18,Alabama,USA_523,2020-12-08,3206.49412814474,2968.29764925363,3338.57053078258,6.42629847492208,2.79227801700472,8.57400176538795
ucla,2020-10-18,Alabama,USA_523,2020-12-09,3212.89226413439,2971.06704513443,3347.07424982997,6.372078200533,2.76939588080859,8.50371904739586
ucla,2020-10-18,Alabama,USA_523,2020-12-10,3219.2394419081,2973.8139314483,3355.50868907724,6.32100845770037,2.7468863138638,8.43443924726307
ucla,2020-10-18,Alabama,USA_523,2020-12-11,3225.53648011351,2976.53866963138,3363.87482629249,6.26770093120285,2.72473818308208,8.36613721524918
ucla,2020-10-18,Alabama,USA_523,2020-12-12,3231.78417364209,2979.24164460268,3372.17360708052,6.2188741159116,2.7029749712965,8.29878078803449
ucla,2020-10-18,Alabama,USA_523,2020-12-13,3237.98329558886,2981.92327048528,3380.40594565528,6.16948354877241,2.6816258826002,8.23233857475861
ucla,2020-10-18,Alabama,USA_523,2020-12-14,3244.14265747672,2984.58392963809,3388.57272559076,6.12224468844943,2.66065915281069,8.16677993547637
ucla,2020-10-18,Alabama,USA_523,2020-12-15,3250.27733795461,2987.22399370762,3396.67480055101,6.07076492576744,2.64006406953558,8.10207496025396
ucla,2020-10-18,Alabama,USA_523,2020-12-16,3256.36623142427,2989.84382395245,3404.71299499991,6.02329419018497,2.61983024483197,8.03819444890542
ucla,2020-10-18,Alabama,USA_523,2020-12-17,3262.41001753783,2992.44377151312,3412.68810489115,5.97894896937942,2.5999475606659,7.97510989123111
ucla,2020-10-18,Alabama,USA_523,2020-12-18,3268.40935708539,2995.02417767386,3420.60089833904,5.93012573802844,2.58040616073413,7.91279344789655
ucla,2020-10-18,Alabama,USA_523,2020-12-19,3274.36489248068,2997.58537411669,3428.45211627083,5.88607889813284,2.56119644283899,7.85121793178405
ucla,2020-10-18,Alabama,USA_523,2020-12-20,3280.27724823375,3000.12768316784,3436.24247306083,5.8440641095367,2.54230905114673,7.79035679000663
