model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
ucla,2020-07-19,Alabama,USA_523,2020-07-19,1287,1287,1287,0,0,0
ucla,2020-07-19,Alabama,USA_523,2020-07-20,1310.71428571429,1310.71428571429,1310.71428571429,23.7142857142858,23.7142857142858,23.7142857142858
ucla,2020-07-19,Alabama,USA_523,2020-07-21,1334.19066367155,1334.09527081227,1335.11414704008,23.4763779572629,23.3809850979806,24.3998613257945
ucla,2020-07-19,Alabama,USA_523,2020-07-22,1357.44725752932,1357.16359123755,1360.19181182027,23.2565938577729,23.0683204252789,25.0776647801904
ucla,2020-07-19,Alabama,USA_523,2020-07-23,1380.50119544482,1379.93500981804,1385.93999833398,23.0539379154991,22.7683505668642,25.748186513712
ucla,2020-07-19,Alabama,USA_523,2020-07-24,1403.36936129701,1402.41721947495,1412.35496416823,22.8681658521848,22.4822096569158,26.4149658342494
ucla,2020-07-19,Alabama,USA_523,2020-07-25,1426.06763979418,1424.62682625188,1439.43120033994,22.6982784971776,22.2096067769282,27.0762361717091
ucla,2020-07-19,Alabama,USA_523,2020-07-26,1448.61092625412,1446.57679447651,1467.16154965093,22.5432864599336,21.9499682246296,27.7303493109905
ucla,2020-07-19,Alabama,USA_523,2020-07-27,1471.01317866813,1468.27953836642,1495.53734747065,22.4022524140109,21.7027438899111,28.3757978197202
ucla,2020-07-19,Alabama,USA_523,2020-07-28,1493.28746735423,1489.74694471107,1524.54855465006,22.2742886860983,21.4674063446475,29.0112071794051
ucla,2020-07-19,Alabama,USA_523,2020-07-29,1515.44602230617,1510.99039468077,1554.18388292807,22.1585549519466,21.2434499697008,29.6353282780094
ucla,2020-07-19,Alabama,USA_523,2020-07-30,1537.50027834075,1532.02078479818,1584.43091317712,22.0542560345798,21.0303901174066,30.247030249054
ucla,2020-07-19,Alabama,USA_523,2020-07-31,1559.46091814088,1552.84854710612,1615.27620681997,21.9606398001299,20.8277623079455,30.8452936428464
ucla,2020-07-19,Alabama,USA_523,2020-08-01,1581.33791328795,1573.48366856422,1646.70541073609,21.8769951470645,20.6351214581009,31.4292039161228
ucla,2020-07-19,Alabama,USA_523,2020-08-02,1603.14056337257,1593.93570970513,1678.70335596287,21.8026500846268,20.4520411409051,31.9979452267812
