model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper
imperial,2020-07-22,Afghanistan,AFG,2020-07-22,2087.56,585.38,5361.45
imperial,2020-07-22,Afghanistan,AFG,2020-07-23,2138.35,593.32,5481.77
imperial,2020-07-22,Afghanistan,AFG,2020-07-24,2189.96,603.28,5586.17
imperial,2020-07-22,Afghanistan,AFG,2020-07-25,2243.17,612.32,5699.22
imperial,2020-07-22,Afghanistan,AFG,2020-07-26,2296.79,624.18,5810.62
imperial,2020-07-22,Afghanistan,AFG,2020-07-27,2350.48,633.12,5938.7
imperial,2020-07-22,Afghanistan,AFG,2020-07-28,2406.38,643.6,6068.5
imperial,2020-07-22,Afghanistan,AFG,2020-07-29,2462.94,653.82,6195.05
imperial,2020-07-22,Afghanistan,AFG,2020-07-30,2519.25,667.68,6305.62
imperial,2020-07-22,Afghanistan,AFG,2020-07-31,2578.39,680.88,6433.15
imperial,2020-07-22,Afghanistan,AFG,2020-08-01,2637.89,692.78,6568.95
imperial,2020-07-22,Afghanistan,AFG,2020-08-02,2697.91,707.98,6694.02
imperial,2020-07-22,Afghanistan,AFG,2020-08-03,2761.86,725.02,6837.65
imperial,2020-07-22,Afghanistan,AFG,2020-08-04,2826.66,741.6,6975.45
imperial,2020-07-22,Afghanistan,AFG,2020-08-05,2891.58,755.28,7106.6
imperial,2020-07-22,Afghanistan,AFG,2020-08-06,2958.92,773.22,7253.6
imperial,2020-07-22,Afghanistan,AFG,2020-08-07,3024.68,788.48,7382.77
imperial,2020-07-22,Afghanistan,AFG,2020-08-08,3092.21,806.12,7524.77
imperial,2020-07-22,Afghanistan,AFG,2020-08-09,3161.95,820.55,7720.65
imperial,2020-07-22,Afghanistan,AFG,2020-08-10,3233.49,839.28,7903.15
imperial,2020-07-22,Afghanistan,AFG,2020-08-11,3304.45,858.65,8083.15
imperial,2020-07-22,Afghanistan,AFG,2020-08-12,3378.05,872.08,8278.47
imperial,2020-07-22,Afghanistan,AFG,2020-08-13,3453.21,891.4,8471
imperial,2020-07-22,Afghanistan,AFG,2020-08-14,3526.6,910.35,8658.3
imperial,2020-07-22,Afghanistan,AFG,2020-08-15,3605.12,936.15,8856
imperial,2020-07-22,Afghanistan,AFG,2020-08-16,3683.41,966.25,9042.65
