model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
imperial,2021-02-03,Afghanistan,AFG,2021-02-03,2828,2116.78,5201.27,3,1,6.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-04,2831.5,2123.25,5202.27,3,0,7.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-05,2833.5,2125.68,5203.75,3,0,7.57
imperial,2021-02-03,Afghanistan,AFG,2021-02-06,2835.5,2128.73,5206.22,3,0,7
imperial,2021-02-03,Afghanistan,AFG,2021-02-07,2838.5,2131.78,5210.8,2,0,5
imperial,2021-02-03,Afghanistan,AFG,2021-02-08,2840.5,2135.88,5211.8,2,0,6.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-09,2842.5,2137.93,5215.27,2,0,6.05
imperial,2021-02-03,Afghanistan,AFG,2021-02-10,2842.5,2138.88,5217.17,2.5,0,5.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-11,2845,2141.4,5218.17,2,0,4
imperial,2021-02-03,Afghanistan,AFG,2021-02-12,2846,2142.88,5221.12,2,0,6
imperial,2021-02-03,Afghanistan,AFG,2021-02-13,2846.5,2143.35,5222.55,2,0,5
imperial,2021-02-03,Afghanistan,AFG,2021-02-14,2849,2144.82,5226.45,1,0,5.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-15,2851,2145.88,5229.97,2,0,5
imperial,2021-02-03,Afghanistan,AFG,2021-02-16,2851.5,2146.4,5233.92,1,0,5
imperial,2021-02-03,Afghanistan,AFG,2021-02-17,2852.5,2147.35,5237.3,1,0,4
imperial,2021-02-03,Afghanistan,AFG,2021-02-18,2853.5,2149.35,5239.3,1,0,5
imperial,2021-02-03,Afghanistan,AFG,2021-02-19,2854.5,2149.82,5240.25,1,0,5
imperial,2021-02-03,Afghanistan,AFG,2021-02-20,2856.5,2151.93,5241.2,1,0,4.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-21,2857,2152.98,5242.2,1,0,5.05
imperial,2021-02-03,Afghanistan,AFG,2021-02-22,2858,2153.45,5243.15,1,0,4
imperial,2021-02-03,Afghanistan,AFG,2021-02-23,2858.5,2153.45,5244.62,1,0,4
imperial,2021-02-03,Afghanistan,AFG,2021-02-24,2859.5,2153.98,5245.15,1,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-02-25,2860,2156.02,5246.1,1,0,3.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-26,2860,2156.02,5246.62,1,0,3.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-27,2860,2156.98,5247.57,1,0,3.52
imperial,2021-02-03,Afghanistan,AFG,2021-02-28,2861.5,2157.45,5250.57,1,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-01,2862,2157.98,5250.57,0,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-02,2863,2158.45,5253.05,0,0,4
imperial,2021-02-03,Afghanistan,AFG,2021-03-03,2864,2158.45,5254.47,1,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-04,2864.5,2159.45,5255.95,1,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-05,2865.5,2160.5,5256.95,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-06,2865.5,2160.98,5256.95,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-07,2867,2160.98,5257.95,0,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-08,2868,2160.98,5258.42,0,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-09,2868.5,2160.98,5258.9,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-10,2868.5,2161.93,5258.9,0,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-11,2869,2163.5,5258.9,0,0,2.52
imperial,2021-02-03,Afghanistan,AFG,2021-03-12,2870,2163.5,5258.9,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-13,2870.5,2164.02,5259.42,0,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-14,2871.5,2164.02,5260.37,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-15,2871.5,2164.55,5260.85,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-16,2872,2165.02,5261.32,0,0,2.52
imperial,2021-02-03,Afghanistan,AFG,2021-03-17,2872,2165.02,5261.32,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-18,2872,2165.5,5261.32,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-19,2872,2165.98,5261.32,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-20,2872,2166.5,5261.32,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-21,2872,2167.02,5262.8,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-22,2872,2167.98,5263.27,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-23,2872,2168.45,5263.27,0,0,1.52
imperial,2021-02-03,Afghanistan,AFG,2021-03-24,2872,2168.45,5263.27,0,0,2
imperial,2021-02-03,Afghanistan,AFG,2021-03-25,2872,2168.98,5264.22,0,0,3
imperial,2021-02-03,Afghanistan,AFG,2021-03-26,2872,2169.5,5264.7,0,0,1.52
imperial,2021-02-03,Afghanistan,AFG,2021-03-27,2872,2170.02,5264.7,0,0,1.52
