model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
imperial,2021-03-05,Afghanistan,AFG,2021-03-05,2947.5,2114.52,4403.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-03-06,2947.5,2114.52,4403.97,0.5,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-07,2947.5,2115.05,4404.97,1,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-08,2948,2115.52,4405.45,1,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-09,2948,2115.52,4408.4,0.5,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-10,2948,2116,4409.87,1,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-11,2949.5,2117,4409.87,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-12,2949.5,2118,4410.35,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-13,2949.5,2119.52,4412.82,0.5,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-14,2950,2121.1,4413.77,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-15,2951,2122.1,4414.3,1,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-16,2952,2123.57,4414.82,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-03-17,2953,2123.57,4415.3,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-18,2953,2124.1,4416.3,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-19,2953.5,2124.62,4417.88,1,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-03-20,2954,2124.62,4418.88,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-21,2954,2125.1,4418.88,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-03-22,2957,2126.15,4420.4,1,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-23,2957,2126.68,4421.45,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-24,2957,2126.68,4421.92,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-25,2958,2127.68,4422.97,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-03-26,2958,2128.2,4423.45,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-27,2959,2128.2,4423.97,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-03-28,2959,2129.2,4424.97,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-03-29,2959,2130.25,4424.97,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-03-30,2960,2130.72,4424.97,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-03-31,2961,2130.72,4424.97,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-01,2961,2132.3,4424.97,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-02,2961.5,2132.77,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-03,2962,2133.25,4425.45,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-04-04,2962.5,2133.25,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-05,2962.5,2133.72,4425.45,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-04-06,2962.5,2135.3,4425.45,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-07,2963,2135.3,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-08,2963,2135.3,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-09,2963.5,2136.3,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-10,2963.5,2136.82,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-11,2963.5,2137.35,4425.45,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-12,2963.5,2137.35,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-13,2963.5,2137.88,4425.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-14,2963.5,2137.88,4425.92,0,0,3.52
imperial,2021-03-05,Afghanistan,AFG,2021-04-15,2964,2137.88,4426.45,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-04-16,2964.5,2137.88,4426.45,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-17,2964.5,2139.93,4426.45,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-18,2964.5,2139.93,4426.45,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-19,2964.5,2139.93,4426.45,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-04-20,2964.5,2139.93,4426.92,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-21,2964.5,2140.45,4426.92,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-22,2964.5,2140.45,4426.92,0,0,3.52
imperial,2021-03-05,Afghanistan,AFG,2021-04-23,2965,2140.45,4426.92,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-24,2965,2140.45,4427.92,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-25,2965.5,2140.45,4427.92,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-04-26,2965.5,2140.93,4428.45,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-27,2965.5,2140.93,4428.45,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-28,2965.5,2141.98,4428.45,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-29,2967,2142.45,4428.97,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-04-30,2967,2142.45,4428.97,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-01,2968,2143.45,4428.97,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-02,2968.5,2143.45,4429.5,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-03,2969,2143.93,4429.5,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-05-04,2970.5,2143.93,4429.5,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-05-05,2970.5,2143.93,4429.97,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-06,2971,2143.93,4430.5,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-07,2971.5,2143.93,4431.02,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-05-08,2971.5,2143.93,4431.02,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-09,2971.5,2143.93,4431.02,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-10,2971.5,2143.93,4431.02,0,0,3.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-11,2972,2143.93,4431.02,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-12,2973,2143.93,4431.02,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-13,2973,2144.45,4431.02,0,0,1.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-14,2973,2144.98,4431.02,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-15,2973,2144.98,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-16,2973.5,2144.98,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-17,2973.5,2144.98,4431.55,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-18,2973.5,2144.98,4431.55,0,0,1.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-19,2973.5,2144.98,4431.55,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-20,2973.5,2144.98,4431.55,0,0,1.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-21,2973.5,2145.5,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-22,2973.5,2145.5,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-23,2973.5,2145.98,4431.55,0,0,3
imperial,2021-03-05,Afghanistan,AFG,2021-05-24,2973.5,2145.98,4431.55,0,0,4.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-25,2973.5,2145.98,4431.55,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-26,2974,2146.5,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-27,2975,2146.5,4431.55,0,0,3.52
imperial,2021-03-05,Afghanistan,AFG,2021-05-28,2975.5,2147.02,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-29,2976.5,2147.02,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-30,2978,2147.02,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-05-31,2978,2147.02,4431.55,0,0,2
imperial,2021-03-05,Afghanistan,AFG,2021-06-01,2980.5,2147.02,4431.55,0,0,2.52
imperial,2021-03-05,Afghanistan,AFG,2021-06-02,2981,2147.02,4431.55,0,0,1.52
imperial,2021-03-05,Albania,ALB,2021-03-05,2005.5,1833.78,2151.72,20,9.48,29
imperial,2021-03-05,Albania,ALB,2021-03-06,2027.5,1848.72,2176.57,20,10.48,31
imperial,2021-03-05,Albania,ALB,2021-03-07,2047,1859.35,2201.82,21,10,32.52
imperial,2021-03-05,Albania,ALB,2021-03-08,2070,1875.78,2227.4,20,9.48,33.05
