location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-02-09,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-10,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-11,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-12,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-13,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-14,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-15,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-16,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-17,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-18,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-19,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-20,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-21,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-22,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-23,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-24,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-25,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-26,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-27,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-28,0,0,0,2020-04-20,imperial
Afghanistan,2020-02-29,0,0,0,2020-04-20,imperial
Afghanistan,2020-03-01,0,0,0,2020-04-20,imperial
Afghanistan,2020-03-02,0,0,0,2020-04-20,imperial
Afghanistan,2020-03-03,0.0204081632653061,0,0,2020-04-20,imperial
Afghanistan,2020-03-04,0.0102040816326531,0,0,2020-04-20,imperial
Afghanistan,2020-03-05,0.02,0,0,2020-04-20,imperial
Afghanistan,2020-03-06,0.02,0,0,2020-04-20,imperial
Afghanistan,2020-03-07,0,0,0,2020-04-20,imperial
Afghanistan,2020-03-08,0.03,0,0.524999999999991,2020-04-20,imperial
Afghanistan,2020-03-09,0.01,0,0,2020-04-20,imperial
Afghanistan,2020-03-10,0.02,0,0,2020-04-20,imperial
Afghanistan,2020-03-11,0.04,0,1,2020-04-20,imperial
Afghanistan,2020-03-12,0.07,0,1,2020-04-20,imperial
Afghanistan,2020-03-13,0.05,0,1,2020-04-20,imperial
Afghanistan,2020-03-14,0.05,0,1,2020-04-20,imperial
Afghanistan,2020-03-15,0.08,0,1,2020-04-20,imperial
Afghanistan,2020-03-16,0.13,0,1,2020-04-20,imperial
Afghanistan,2020-03-17,0.07,0,1,2020-04-20,imperial
Afghanistan,2020-03-18,0.09,0,1,2020-04-20,imperial
Afghanistan,2020-03-19,0.15,0,1,2020-04-20,imperial
Afghanistan,2020-03-20,0.27,0,1.52499999999999,2020-04-20,imperial
Afghanistan,2020-03-21,0.22,0,2,2020-04-20,imperial
Afghanistan,2020-03-22,0.17,0,1,2020-04-20,imperial
Afghanistan,2020-03-23,0.2,0,1,2020-04-20,imperial
Afghanistan,2020-03-24,1.15,1,2,2020-04-20,imperial
Afghanistan,2020-03-25,0.16,0,1,2020-04-20,imperial
Afghanistan,2020-03-26,0.16,0,1,2020-04-20,imperial
Afghanistan,2020-03-27,0.28,0,2,2020-04-20,imperial
Afghanistan,2020-03-28,1.39,1,3,2020-04-20,imperial
Afghanistan,2020-03-29,1.21,1,3,2020-04-20,imperial
Afghanistan,2020-03-30,1.42,1,3,2020-04-20,imperial
Afghanistan,2020-03-31,0.45,0,2.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-01,0.54,0,2.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-02,0.54,0,2.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-03,0.81,0,3,2020-04-20,imperial
Afghanistan,2020-04-04,0.71,0,2.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-05,1.74,1,4.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-06,1.93,1,5,2020-04-20,imperial
Afghanistan,2020-04-07,1.04,0,3.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-08,2.71,1,6,2020-04-20,imperial
Afghanistan,2020-04-09,2.46,1,5.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-10,2.24,1,5,2020-04-20,imperial
Afghanistan,2020-04-11,1.38,0,5,2020-04-20,imperial
Afghanistan,2020-04-12,2.66,1,6,2020-04-20,imperial
Afghanistan,2020-04-13,1.31,0,5,2020-04-20,imperial
Afghanistan,2020-04-14,2.78,1,6,2020-04-20,imperial
Afghanistan,2020-04-15,2.48,1,6.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-16,2.76,1,8.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-17,2.98,1,7.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-18,2.54,1,5,2020-04-20,imperial
Afghanistan,2020-04-19,1.43,0,4,2020-04-20,imperial
Afghanistan,2020-04-20,3.06,1,7.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-21,2.61,0,7,2020-04-20,imperial
Afghanistan,2020-04-22,2.63,0,9,2020-04-20,imperial
Afghanistan,2020-04-23,2.54,0,8,2020-04-20,imperial
Afghanistan,2020-04-24,2.64,0,7.52499999999999,2020-04-20,imperial
Afghanistan,2020-04-25,2.66,0,9.04999999999998,2020-04-20,imperial
Afghanistan,2020-04-26,2.76,0,12,2020-04-20,imperial
Afghanistan,2020-04-27,2.84,0,14,2020-04-20,imperial
Afghanistan,2020-04-28,2.73,0,12,2020-04-20,imperial
Afghanistan,2020-04-29,3.11,0,15,2020-04-20,imperial
Afghanistan,2020-04-30,3.75,0,16.525,2020-04-20,imperial
Afghanistan,2020-05-01,4.14,0,30.0749999999998,2020-04-20,imperial
Afghanistan,2020-05-02,4.33,0,31.8499999999997,2020-04-20,imperial
Afghanistan,2020-05-03,5.22,0,34.7249999999999,2020-04-20,imperial
Afghanistan,2020-05-04,5.33,0,48.05,2020-04-20,imperial
Afghanistan,2020-05-05,6.23,0,64.525,2020-04-20,imperial
Afghanistan,2020-05-06,6.71,0,75.2499999999999,2020-04-20,imperial
Afghanistan,2020-05-07,7.04,0,78.7249999999999,2020-04-20,imperial
Afghanistan,2020-05-08,8.33,0,105.225,2020-04-20,imperial
Afghanistan,2020-05-09,9.77,0,110.675,2020-04-20,imperial
Afghanistan,2020-05-10,11.14,0,117.25,2020-04-20,imperial
Afghanistan,2020-05-11,12.39,0,126.1,2020-04-20,imperial
Afghanistan,2020-05-12,14.53,0,151.575,2020-04-20,imperial
Afghanistan,2020-05-13,16.74,0,169.575,2020-04-20,imperial
Afghanistan,2020-05-14,18.11,0,202.05,2020-04-20,imperial
Afghanistan,2020-05-15,21.93,0,215.15,2020-04-20,imperial
Afghanistan,2020-05-16,23.61,0,244,2020-04-20,imperial
Afghanistan,2020-05-17,25.87,0,309.699999999999,2020-04-20,imperial
Afghanistan,2020-05-18,27.72,0,316.849999999999,2020-04-20,imperial
Afghanistan,2020-05-19,32.13,0,363.849999999999,2020-04-20,imperial
Afghanistan,2020-05-20,34.92,0,401.574999999999,2020-04-20,imperial
Afghanistan,2020-05-21,39.71,0,448.899999999999,2020-04-20,imperial
Afghanistan,2020-05-22,44.45,0,494.574999999998,2020-04-20,imperial
Afghanistan,2020-05-23,50.38,0,570.224999999998,2020-04-20,imperial
Afghanistan,2020-05-24,60.55,0,634.849999999998,2020-04-20,imperial
Afghanistan,2020-05-25,71.64,0,704.524999999997,2020-04-20,imperial
Afghanistan,2020-05-26,84.74,0,827.349999999997,2020-04-20,imperial
