model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
imperial,2021-06-18,Afghanistan,AFG,2021-06-18,3824.34,3557.6,4079.95,71.82,56.64,84.39
imperial,2021-06-18,Afghanistan,AFG,2021-06-19,3899.79,3619.47,4166.54,75.18,58.85,88.55
imperial,2021-06-18,Afghanistan,AFG,2021-06-20,3976.94,3683.81,4257.14,78.69,61.1,92.88
imperial,2021-06-18,Afghanistan,AFG,2021-06-21,4051.64,3750.67,4351.86,82.31,63.4,97.34
imperial,2021-06-18,Afghanistan,AFG,2021-06-22,4141.36,3820.08,4449.11,85.85,65.74,101.95
imperial,2021-06-18,Afghanistan,AFG,2021-06-23,4231.77,3892.13,4545.52,89.64,68.14,106.73
imperial,2021-06-18,Afghanistan,AFG,2021-06-24,4319.47,3966.9,4646.17,93.57,70.62,111.7
imperial,2021-06-18,Afghanistan,AFG,2021-06-25,4410.2,4044.49,4751.51,97.66,73.18,116.89
imperial,2021-06-18,Afghanistan,AFG,2021-06-26,4510.08,4125,4863.51,101.9,75.83,122.29
imperial,2021-06-18,Afghanistan,AFG,2021-06-27,4620.37,4208.53,4984.15,106.25,78.56,127.91
imperial,2021-06-18,Afghanistan,AFG,2021-06-28,4736.04,4295.18,5112.16,110.65,81.37,133.73
imperial,2021-06-18,Afghanistan,AFG,2021-06-29,4852.93,4385.03,5245.89,115.19,84.26,139.76
imperial,2021-06-18,Afghanistan,AFG,2021-06-30,4971.3,4478.17,5385.53,119.86,87.22,145.99
imperial,2021-06-18,Afghanistan,AFG,2021-07-01,5094.42,4574.7,5531.28,124.67,90.26,152.43
imperial,2021-06-18,Afghanistan,AFG,2021-07-02,5222.87,4674.23,5685.77,129.78,93.37,159.07
imperial,2021-06-18,Afghanistan,AFG,2021-07-03,5361.52,4776.61,5848.56,135.15,96.56,165.91
imperial,2021-06-18,Afghanistan,AFG,2021-07-04,5503.1,4882.59,6018.36,140.67,99.82,172.95
imperial,2021-06-18,Afghanistan,AFG,2021-07-05,5650.79,4987.59,6195.38,146.35,103.15,180.19
imperial,2021-06-18,Afghanistan,AFG,2021-07-06,5807.31,5096.09,6379.83,152.18,106.55,187.62
imperial,2021-06-18,Afghanistan,AFG,2021-07-07,5961.72,5208.22,6571.89,158.16,110.03,195.24
imperial,2021-06-18,Afghanistan,AFG,2021-07-08,6121.76,5324.03,6771.77,164.15,113.51,203.05
imperial,2021-06-18,Afghanistan,AFG,2021-07-09,6287.54,5442.77,6979.65,170.14,117.01,211.04
imperial,2021-06-18,Afghanistan,AFG,2021-07-10,6459.18,5565.29,7192.71,176.26,120.58,219.21
imperial,2021-06-18,Afghanistan,AFG,2021-07-11,6638.4,5691.67,7414.93,182.51,124.2,227.55
imperial,2021-06-18,Afghanistan,AFG,2021-07-12,6834.24,5821.98,7653.12,188.87,127.89,236.05
imperial,2021-06-18,Afghanistan,AFG,2021-07-13,7033.08,5956.28,7896.8,195.35,131.64,244.7
imperial,2021-06-18,Afghanistan,AFG,2021-07-14,7235.62,6093.64,8149.51,201.93,135.45,253.49
imperial,2021-06-18,Afghanistan,AFG,2021-07-15,7454.14,6233.94,8411.13,208.94,139.3,262.4
imperial,2021-06-18,Afghanistan,AFG,2021-07-16,7680.12,6378.31,8681.79,216.1,143.22,271.43
imperial,2021-06-18,Afghanistan,AFG,2021-07-17,7913.66,6526.8,8961.58,223.36,147.18,280.57
imperial,2021-06-18,Afghanistan,AFG,2021-07-18,8146.53,6679.48,9250.58,230.73,151.18,289.82
imperial,2021-06-18,Afghanistan,AFG,2021-07-19,8383.57,6836.38,9548.88,238.18,155.24,299.21
imperial,2021-06-18,Afghanistan,AFG,2021-07-20,8629.15,6997.56,9856.52,245.72,159.33,308.64
imperial,2021-06-18,Afghanistan,AFG,2021-07-21,8882.1,7163.06,10173.52,253.32,163.46,318.11
imperial,2021-06-18,Afghanistan,AFG,2021-07-22,9140.09,7332.92,10499.91,260.99,167.62,327.6
imperial,2021-06-18,Afghanistan,AFG,2021-07-23,9403.81,7507.17,10835.67,268.69,171.82,337.07
imperial,2021-06-18,Afghanistan,AFG,2021-07-24,9673.13,7685.85,11180.75,276.23,176.04,346.51
imperial,2021-06-18,Afghanistan,AFG,2021-07-25,9952.77,7868.98,11535.11,283.75,180.27,355.89
imperial,2021-06-18,Afghanistan,AFG,2021-07-26,10239.6,8056.59,11898.66,291.26,184.53,365.19
imperial,2021-06-18,Afghanistan,AFG,2021-07-27,10533.62,8248.68,12271.27,298.75,188.79,374.37
imperial,2021-06-18,Afghanistan,AFG,2021-07-28,10831.78,8445.27,12652.82,306.2,193.06,383.41
imperial,2021-06-18,Afghanistan,AFG,2021-07-29,11135.81,8646.36,13043.14,313.58,197.33,392.29
imperial,2021-06-18,Afghanistan,AFG,2021-07-30,11446.7,8851.96,13442.02,320.89,201.6,401.02
imperial,2021-06-18,Afghanistan,AFG,2021-07-31,11764.37,9060.6,13849.24,328.1,205.85,409.56
imperial,2021-06-18,Afghanistan,AFG,2021-08-01,12088.71,9270.69,14264.56,335.2,210.09,417.85
imperial,2021-06-18,Afghanistan,AFG,2021-08-02,12419.59,9484.99,14687.68,342.04,214.3,425.86
imperial,2021-06-18,Afghanistan,AFG,2021-08-03,12761.41,9703.47,15118.29,348.37,218.48,433.56
imperial,2021-06-18,Afghanistan,AFG,2021-08-04,13112.23,9926.09,15556.05,354.29,222.62,440.91
imperial,2021-06-18,Afghanistan,AFG,2021-08-05,13469.42,10152.81,16000.6,359.82,226.72,447.89
imperial,2021-06-18,Afghanistan,AFG,2021-08-06,13832.77,10383.57,16451.54,365.1,230.76,454.48
imperial,2021-06-18,Afghanistan,AFG,2021-08-07,14202.05,10618.32,16908.45,370.14,234.75,460.64
imperial,2021-06-18,Afghanistan,AFG,2021-08-08,14577.03,10856.99,17370.89,374.91,238.67,466.35
imperial,2021-06-18,Afghanistan,AFG,2021-08-09,14957.44,11099.52,17838.38,379.4,242.52,471.58
