model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
imperial,2020-06-01,Afghanistan,AFG,2020-06-01,319.5,124.12,849.35,8,3,31.52
imperial,2020-06-01,Afghanistan,AFG,2020-06-02,332,128.07,861.92,9,1.48,19.52
imperial,2020-06-01,Afghanistan,AFG,2020-06-03,341,131.18,880.72,8,1,23.52
imperial,2020-06-01,Afghanistan,AFG,2020-06-04,351,131.65,906.05,8,0,25.52
imperial,2020-06-01,Afghanistan,AFG,2020-06-05,359.5,133.12,926,8,1,22.52
imperial,2020-06-01,Afghanistan,AFG,2020-06-06,369.5,135.65,957.42,8,2,26.72
imperial,2020-06-01,Afghanistan,AFG,2020-06-07,378.5,138.12,986.1,8,1.48,25.72
imperial,2020-06-01,Afghanistan,AFG,2020-06-08,383.5,139.65,1009.87,7.5,1.48,34.72
imperial,2020-06-01,Afghanistan,AFG,2020-06-09,390,142.8,1036.35,7.5,0,31.4
imperial,2020-06-01,Afghanistan,AFG,2020-06-10,398.5,143.8,1065.1,7,1,31.15
imperial,2020-06-01,Afghanistan,AFG,2020-06-11,409.5,146.43,1088.47,7,1,33.82
imperial,2020-06-01,Afghanistan,AFG,2020-06-12,420,147.48,1117.8,7,0,34.07
imperial,2020-06-01,Afghanistan,AFG,2020-06-13,425.5,150,1150.37,7.5,1,36.77
imperial,2020-06-01,Afghanistan,AFG,2020-06-14,433,151.95,1177.7,8,0,35.3
imperial,2020-06-01,Afghanistan,AFG,2020-06-15,436.5,154.32,1209.75,7,1,37.75
imperial,2020-06-01,Afghanistan,AFG,2020-06-16,444.5,155.28,1244.57,6,1,34.5
imperial,2020-06-01,Afghanistan,AFG,2020-06-17,452,155.8,1281.02,5,0.48,39.82
imperial,2020-06-01,Afghanistan,AFG,2020-06-18,462,158.23,1308.65,6,0.48,38.55
imperial,2020-06-01,Afghanistan,AFG,2020-06-19,470,160.65,1334.55,6,0.48,39.67
imperial,2020-06-01,Afghanistan,AFG,2020-06-20,477,161.65,1388.02,6,1,47.3
imperial,2020-06-01,Afghanistan,AFG,2020-06-21,485,163.55,1444.75,6,0,46.2
imperial,2020-06-01,Afghanistan,AFG,2020-06-22,498,165.98,1497.97,5,0,49.2
imperial,2020-06-01,Afghanistan,AFG,2020-06-23,507,167.93,1536.95,5,0,40.2
imperial,2020-06-01,Afghanistan,AFG,2020-06-24,515,169.35,1577.3,5,0,49.1
imperial,2020-06-01,Afghanistan,AFG,2020-06-25,520.5,170.3,1623.2,5.5,0,47.67
imperial,2020-06-01,Afghanistan,AFG,2020-06-26,525.5,173.25,1668.25,5,0,55.55
imperial,2020-06-01,Afghanistan,AFG,2020-06-27,531.5,174.2,1715.07,6,0,56.4
imperial,2020-06-01,Afghanistan,AFG,2020-06-28,536,176.15,1758.35,5,0,61.92
imperial,2020-06-01,Afghanistan,AFG,2020-06-29,538.5,177.57,1808.5,5,0,58.67
imperial,2020-06-01,Afghanistan,AFG,2020-06-30,541.5,179.05,1867.57,5,0,57.4
imperial,2020-06-01,Afghanistan,AFG,2020-07-01,544.5,181.48,1925.82,5.5,0,64.67
imperial,2020-06-01,Afghanistan,AFG,2020-07-02,562,182.9,1988.9,6,0,67.57
imperial,2020-06-01,Afghanistan,AFG,2020-07-03,565.5,185.32,2054.12,5,0,72.45
imperial,2020-06-01,Afghanistan,AFG,2020-07-04,567,187.23,2092.32,4,0,66.77
imperial,2020-06-01,Afghanistan,AFG,2020-07-05,567.5,188.18,2138.22,4,0,81.52
imperial,2020-06-01,Afghanistan,AFG,2020-07-06,572.5,189.12,2173.25,5,0,68.72
imperial,2020-06-01,Afghanistan,AFG,2020-07-07,575.5,192.23,2222.35,4,0,86.62
imperial,2020-06-01,Afghanistan,AFG,2020-07-08,582.5,197.9,2273.97,4,0,91.52
imperial,2020-06-01,Afghanistan,AFG,2020-07-09,584.5,203.05,2318.67,4,0,75.1
imperial,2020-06-01,Afghanistan,AFG,2020-07-10,585.5,206.2,2396.45,3.5,0,81.1
imperial,2020-06-01,Afghanistan,AFG,2020-07-11,588.5,212.88,2469.82,4,0,81.67
imperial,2020-06-01,Afghanistan,AFG,2020-07-12,592,219.5,2551.82,4,0,82
imperial,2020-06-01,Afghanistan,AFG,2020-07-13,596,222.65,2635.27,3,0,92.62
imperial,2020-06-01,Afghanistan,AFG,2020-07-14,598.5,225.18,2714.87,4,0,88.62
imperial,2020-06-01,Afghanistan,AFG,2020-07-15,600.5,231.48,2800.45,3,0,91.2
