model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
imperial,2020-06-23,Afghanistan,AFG,2020-06-23,841,359.38,2586.12,21.5,7,80.97
imperial,2020-06-23,Afghanistan,AFG,2020-06-24,866.5,372.32,2636.45,21.5,6.47,73.3
imperial,2020-06-23,Afghanistan,AFG,2020-06-25,886.5,376.8,2697.07,21,5.47,86.72
imperial,2020-06-23,Afghanistan,AFG,2020-06-26,906,385.42,2750.32,21,6,80.15
imperial,2020-06-23,Afghanistan,AFG,2020-06-27,927,393.48,2803.77,20.5,5.47,77.05
imperial,2020-06-23,Afghanistan,AFG,2020-06-28,944,400.95,2856.45,19.5,6,78.62
imperial,2020-06-23,Afghanistan,AFG,2020-06-29,959.5,411.42,2923.82,19,6.47,80.2
imperial,2020-06-23,Afghanistan,AFG,2020-06-30,975.5,418.85,3010,17,5,89.2
imperial,2020-06-23,Afghanistan,AFG,2020-07-01,990,422.85,3075.97,20,4.47,76.1
imperial,2020-06-23,Afghanistan,AFG,2020-07-02,1005,429.22,3141,21,4.47,77.67
imperial,2020-06-23,Afghanistan,AFG,2020-07-03,1019.5,431.75,3196.45,18,2.48,80.57
imperial,2020-06-23,Afghanistan,AFG,2020-07-04,1034,439.38,3251.95,18,5,84.15
imperial,2020-06-23,Afghanistan,AFG,2020-07-05,1053,443.42,3315.07,18,5,84.92
imperial,2020-06-23,Afghanistan,AFG,2020-07-06,1075.5,447.33,3394.77,17.5,3,101.55
imperial,2020-06-23,Afghanistan,AFG,2020-07-07,1094,450.9,3467.2,16,3.48,87.05
imperial,2020-06-23,Afghanistan,AFG,2020-07-08,1109.5,455.42,3535.2,16,4,91.82
imperial,2020-06-23,Afghanistan,AFG,2020-07-09,1133.5,458,3603.47,16,4.47,102.52
imperial,2020-06-23,Afghanistan,AFG,2020-07-10,1159.5,460.42,3692.07,16.5,2.48,97.1
imperial,2020-06-23,Afghanistan,AFG,2020-07-11,1180,466.28,3802.35,14,3,97.92
imperial,2020-06-23,Afghanistan,AFG,2020-07-12,1199,470.9,3898.65,14.5,3,94.72
imperial,2020-06-23,Afghanistan,AFG,2020-07-13,1217.5,474.95,3999.27,15,3,100.62
imperial,2020-06-23,Afghanistan,AFG,2020-07-14,1223.5,477,4107.4,14.5,2.48,97.2
imperial,2020-06-23,Afghanistan,AFG,2020-07-15,1237,480.9,4208.52,13.5,2,96.4
imperial,2020-06-23,Afghanistan,AFG,2020-07-16,1246.5,484.48,4311.15,12,3,85.72
imperial,2020-06-23,Afghanistan,AFG,2020-07-17,1254.5,487.42,4417.12,13.5,2.48,97.57
imperial,2020-06-23,Afghanistan,AFG,2020-07-18,1274.5,489.48,4523.75,12.5,2.48,99.25
imperial,2020-06-23,Afghanistan,AFG,2020-07-19,1295,489.95,4638,13,1.48,114
imperial,2020-06-23,Afghanistan,AFG,2020-07-20,1311.5,491.42,4727.92,13,2,103.05
imperial,2020-06-23,Afghanistan,AFG,2020-07-21,1329,492.48,4839.72,11,2,101.57
imperial,2020-06-23,Afghanistan,AFG,2020-07-22,1344,495,4939.02,11.5,2,112.35
imperial,2020-06-23,Afghanistan,AFG,2020-07-23,1373,500.28,5048.42,11,1,113
imperial,2020-06-23,Afghanistan,AFG,2020-07-24,1395.5,503.65,5145.2,11,1,109.62
imperial,2020-06-23,Afghanistan,AFG,2020-07-25,1402,509.02,5245.57,12,1,122.57
imperial,2020-06-23,Afghanistan,AFG,2020-07-26,1425.5,512.35,5352.8,11,1,120.35
imperial,2020-06-23,Afghanistan,AFG,2020-07-27,1434.5,514.3,5466.9,10.5,1,123.87
imperial,2020-06-23,Afghanistan,AFG,2020-07-28,1444,517.72,5567.9,9.5,1,130.4
imperial,2020-06-23,Afghanistan,AFG,2020-07-29,1457,523.05,5676.67,10,1,124
imperial,2020-06-23,Afghanistan,AFG,2020-07-30,1467,525.52,5783,11,0.48,108.1
imperial,2020-06-23,Afghanistan,AFG,2020-07-31,1481.5,527.95,5900.67,8.5,1,121.35
imperial,2020-06-23,Afghanistan,AFG,2020-08-01,1494,531.32,6021.45,9,1,135.52
imperial,2020-06-23,Afghanistan,AFG,2020-08-02,1506,534.7,6142.55,9,0,132.35
imperial,2020-06-23,Afghanistan,AFG,2020-08-03,1516,537.55,6257.9,8,0,128.82
imperial,2020-06-23,Afghanistan,AFG,2020-08-04,1528,539.08,6372.85,9,1,127.3
imperial,2020-06-23,Afghanistan,AFG,2020-08-05,1544,540.6,6488.47,9,0,130.62
imperial,2020-06-23,Afghanistan,AFG,2020-08-06,1557,542.12,6613.87,9,1,135.2
imperial,2020-06-23,Afghanistan,AFG,2020-08-07,1570,542.12,6740.3,8,0,147.15
imperial,2020-06-23,Afghanistan,AFG,2020-08-08,1581,542.12,6855.5,9,0,128.25
imperial,2020-06-23,Afghanistan,AFG,2020-08-09,1593,544.18,6967.27,8.5,1,130.12
imperial,2020-06-23,Afghanistan,AFG,2020-08-10,1595.5,544.18,7101.55,6,0,139.4
imperial,2020-06-23,Afghanistan,AFG,2020-08-11,1602.5,544.18,7224.87,7,0,136.15
imperial,2020-06-23,Afghanistan,AFG,2020-08-12,1608.5,546.8,7336.67,7,0,140.57
imperial,2020-06-23,Afghanistan,AFG,2020-08-13,1629,551,7489.8,7,0,149.8
imperial,2020-06-23,Afghanistan,AFG,2020-08-14,1644,557.2,7666.55,6,0.48,139.05
