model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper
imperial,2020-05-29,Afghanistan,AFG,2020-05-29,253.09,85.425,513.125
imperial,2020-05-29,Afghanistan,AFG,2020-05-30,257.73,86.425,522.125
imperial,2020-05-29,Afghanistan,AFG,2020-05-31,262.53,87.425,532.65
imperial,2020-05-29,Afghanistan,AFG,2020-06-01,267.67,88.425,543.65
imperial,2020-05-29,Afghanistan,AFG,2020-06-02,272.51,89.9,553.65
imperial,2020-05-29,Afghanistan,AFG,2020-06-03,277.43,90.9,562.65
imperial,2020-05-29,Afghanistan,AFG,2020-06-04,282.28,91.9,571.65
imperial,2020-05-29,Afghanistan,AFG,2020-06-05,287.56,93.9,581.175
imperial,2020-05-29,Afghanistan,AFG,2020-06-06,292.54,94.9,591.7
imperial,2020-05-29,Afghanistan,AFG,2020-06-07,297.43,95.9,602.225
imperial,2020-05-29,Afghanistan,AFG,2020-06-08,302.37,96.9,612.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-09,306.96,97.9,622.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-10,311.54,98.9,632.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-11,316.59,99.9,642.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-12,321.15,100.375,652.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-13,325.62,101.375,661.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-14,330.08,102.375,670.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-15,334.65,102.85,680.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-16,339.11,103.85,689.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-17,343.77,104.85,699.75
imperial,2020-05-29,Afghanistan,AFG,2020-06-18,348.45,105.85,708.8
imperial,2020-05-29,Afghanistan,AFG,2020-06-19,353.45,106.85,718.325
imperial,2020-05-29,Afghanistan,AFG,2020-06-20,358.23,106.85,728.85
imperial,2020-05-29,Afghanistan,AFG,2020-06-21,363.04,107.85,737.375
imperial,2020-05-29,Afghanistan,AFG,2020-06-22,368.18,109.325,746.9
imperial,2020-05-29,Afghanistan,AFG,2020-06-23,373.24,110.325,757.425
imperial,2020-05-29,Afghanistan,AFG,2020-06-24,378.15,111.325,766.95
imperial,2020-05-29,Afghanistan,AFG,2020-06-25,383.04,112.325,775.95
imperial,2020-05-29,Afghanistan,AFG,2020-06-26,388.03,113.325,785.95
imperial,2020-05-29,Albania,ALB,2020-05-29,48,24,164.3
imperial,2020-05-29,Albania,ALB,2020-05-30,48.15,24,165.3
imperial,2020-05-29,Albania,ALB,2020-05-31,48.29,24,166.3
imperial,2020-05-29,Albania,ALB,2020-06-01,48.43,24,167.3
imperial,2020-05-29,Albania,ALB,2020-06-02,48.58,24,168.3
imperial,2020-05-29,Albania,ALB,2020-06-03,48.7,24,169.3
imperial,2020-05-29,Albania,ALB,2020-06-04,48.79,24,170.3
imperial,2020-05-29,Albania,ALB,2020-06-05,48.92,24,171.3
imperial,2020-05-29,Albania,ALB,2020-06-06,49.09,24,172.825
imperial,2020-05-29,Albania,ALB,2020-06-07,49.18,24,173.825
imperial,2020-05-29,Albania,ALB,2020-06-08,49.24,24,174.825
imperial,2020-05-29,Albania,ALB,2020-06-09,49.31,24,175.825
imperial,2020-05-29,Albania,ALB,2020-06-10,49.37,24,176.825
imperial,2020-05-29,Albania,ALB,2020-06-11,49.48,24,177.825
imperial,2020-05-29,Albania,ALB,2020-06-12,49.57,24,178.825
imperial,2020-05-29,Albania,ALB,2020-06-13,49.67,24,179.825
imperial,2020-05-29,Albania,ALB,2020-06-14,49.69,24,179.825
imperial,2020-05-29,Albania,ALB,2020-06-15,49.81,24,180.825
imperial,2020-05-29,Albania,ALB,2020-06-16,49.92,24,181.825
imperial,2020-05-29,Albania,ALB,2020-06-17,49.98,24,182.825
imperial,2020-05-29,Albania,ALB,2020-06-18,50.08,24,183.825
imperial,2020-05-29,Albania,ALB,2020-06-19,50.2,24,184.825
imperial,2020-05-29,Albania,ALB,2020-06-20,50.24,24,185.825
imperial,2020-05-29,Albania,ALB,2020-06-21,50.32,24,186.825
imperial,2020-05-29,Albania,ALB,2020-06-22,50.43,24,187.825
imperial,2020-05-29,Albania,ALB,2020-06-23,50.5,24,188.825
imperial,2020-05-29,Albania,ALB,2020-06-24,50.56,24,189.825
imperial,2020-05-29,Albania,ALB,2020-06-25,50.64,24,190.825
imperial,2020-05-29,Albania,ALB,2020-06-26,50.71,24,191.825
imperial,2020-05-29,Algeria,DZA,2020-05-29,773.82,357.775,1371.25
imperial,2020-05-29,Algeria,DZA,2020-05-30,778.99,358.775,1382.25
imperial,2020-05-29,Algeria,DZA,2020-05-31,783.96,359.25,1393.775
imperial,2020-05-29,Algeria,DZA,2020-06-01,789.29,359.725,1406.775
imperial,2020-05-29,Algeria,DZA,2020-06-02,794.07,360.725,1417.825
imperial,2020-05-29,Algeria,DZA,2020-06-03,798.68,361.725,1427.875
imperial,2020-05-29,Algeria,DZA,2020-06-04,803.76,361.725,1439.875
imperial,2020-05-29,Algeria,DZA,2020-06-05,808.41,361.725,1451.875
imperial,2020-05-29,Algeria,DZA,2020-06-06,812.85,361.725,1462.925
imperial,2020-05-29,Algeria,DZA,2020-06-07,816.95,361.725,1472.925
imperial,2020-05-29,Algeria,DZA,2020-06-08,821.48,362.725,1484.925
imperial,2020-05-29,Algeria,DZA,2020-06-09,825.93,362.725,1495.925
imperial,2020-05-29,Algeria,DZA,2020-06-10,830.38,363.2,1506.925
imperial,2020-05-29,Algeria,DZA,2020-06-11,834.25,363.2,1517.925
imperial,2020-05-29,Algeria,DZA,2020-06-12,838.43,363.2,1530.45
imperial,2020-05-29,Algeria,DZA,2020-06-13,842.31,363.2,1539.45
imperial,2020-05-29,Algeria,DZA,2020-06-14,845.63,363.2,1547.975
imperial,2020-05-29,Algeria,DZA,2020-06-15,849.25,363.2,1557.5
imperial,2020-05-29,Algeria,DZA,2020-06-16,852.75,363.2,1568.025
imperial,2020-05-29,Algeria,DZA,2020-06-17,856.31,363.2,1579.025
imperial,2020-05-29,Algeria,DZA,2020-06-18,859.69,363.2,1588.025
imperial,2020-05-29,Algeria,DZA,2020-06-19,862.8,363.2,1596.55
imperial,2020-05-29,Algeria,DZA,2020-06-20,866.25,363.2,1607.075
imperial,2020-05-29,Algeria,DZA,2020-06-21,869.31,363.2,1616.65
imperial,2020-05-29,Algeria,DZA,2020-06-22,872.39,363.2,1624.65
imperial,2020-05-29,Algeria,DZA,2020-06-23,875.33,363.2,1633.175
imperial,2020-05-29,Algeria,DZA,2020-06-24,878.13,363.2,1642.175
imperial,2020-05-29,Algeria,DZA,2020-06-25,881.34,363.2,1652.175
imperial,2020-05-29,Algeria,DZA,2020-06-26,884.22,363.2,1660.7
imperial,2020-05-29,Angola,AGO,2020-05-29,5.68,0,52.15
imperial,2020-05-29,Angola,AGO,2020-05-30,5.8,0,53.15
imperial,2020-05-29,Angola,AGO,2020-05-31,5.9,0,54.15
imperial,2020-05-29,Angola,AGO,2020-06-01,6.01,0,55.15
imperial,2020-05-29,Angola,AGO,2020-06-02,6.12,0,56.15
imperial,2020-05-29,Angola,AGO,2020-06-03,6.3,0,57.6749999999999
imperial,2020-05-29,Angola,AGO,2020-06-04,6.44,0,59.6749999999999
imperial,2020-05-29,Angola,AGO,2020-06-05,6.57,0,61.1999999999999
imperial,2020-05-29,Angola,AGO,2020-06-06,6.69,0,62.1999999999999
imperial,2020-05-29,Angola,AGO,2020-06-07,6.78,0,63.1999999999999
imperial,2020-05-29,Angola,AGO,2020-06-08,6.89,0,64.1999999999999
imperial,2020-05-29,Angola,AGO,2020-06-09,7.09,0,65.7249999999999
imperial,2020-05-29,Angola,AGO,2020-06-10,7.27,0,67.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-11,7.37,0,68.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-12,7.59,0,70.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-13,7.8,0,72.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-14,8.02,0,74.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-15,8.17,0,75.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-16,8.34,0,76.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-17,8.5,0,77.2499999999999
imperial,2020-05-29,Angola,AGO,2020-06-18,8.71,0,78.7749999999999
imperial,2020-05-29,Angola,AGO,2020-06-19,8.82,0,79.7749999999999
imperial,2020-05-29,Angola,AGO,2020-06-20,9.05,0,81.7749999999999
imperial,2020-05-29,Angola,AGO,2020-06-21,9.27,0,84.2999999999999
imperial,2020-05-29,Angola,AGO,2020-06-22,9.53,0,86.2999999999999
imperial,2020-05-29,Angola,AGO,2020-06-23,9.74,0,87.2999999999999
imperial,2020-05-29,Angola,AGO,2020-06-24,9.98,0,89.2999999999999
imperial,2020-05-29,Angola,AGO,2020-06-25,10.24,0,91.2999999999999
imperial,2020-05-29,Angola,AGO,2020-06-26,10.47,0,93.2999999999999
imperial,2020-05-29,Argentina,ARG,2020-05-29,547.45,206.55,1048.4
imperial,2020-05-29,Argentina,ARG,2020-05-30,559.39,209.025,1070.45
imperial,2020-05-29,Argentina,ARG,2020-05-31,570.38,212.025,1089.45
imperial,2020-05-29,Argentina,ARG,2020-06-01,582.22,214.5,1109.45
imperial,2020-05-29,Argentina,ARG,2020-06-02,594.66,218.975,1131.45
imperial,2020-05-29,Argentina,ARG,2020-06-03,606.42,222.975,1154.45
imperial,2020-05-29,Argentina,ARG,2020-06-04,618.32,227.45,1176.5
imperial,2020-05-29,Argentina,ARG,2020-06-05,630.38,231.45,1200.025
imperial,2020-05-29,Argentina,ARG,2020-06-06,642.77,235.4,1221.075
imperial,2020-05-29,Argentina,ARG,2020-06-07,655.25,237.875,1244.125
imperial,2020-05-29,Argentina,ARG,2020-06-08,667.35,241.35,1265.125
imperial,2020-05-29,Argentina,ARG,2020-06-09,680.31,245.825,1288.125
imperial,2020-05-29,Argentina,ARG,2020-06-10,692.4,249.3,1309.65
imperial,2020-05-29,Argentina,ARG,2020-06-11,705.06,251.3,1332.65
imperial,2020-05-29,Argentina,ARG,2020-06-12,718,254.3,1356.65
imperial,2020-05-29,Argentina,ARG,2020-06-13,731.36,258.3,1381.65
imperial,2020-05-29,Argentina,ARG,2020-06-14,744.04,261.3,1405.175
imperial,2020-05-29,Argentina,ARG,2020-06-15,756.8,264.25,1428.175
imperial,2020-05-29,Argentina,ARG,2020-06-16,770.57,268.25,1452.7
imperial,2020-05-29,Argentina,ARG,2020-06-17,783.61,271.25,1478.225
imperial,2020-05-29,Argentina,ARG,2020-06-18,797,275.25,1504.225
imperial,2020-05-29,Argentina,ARG,2020-06-19,811.33,279.725,1530.275
imperial,2020-05-29,Argentina,ARG,2020-06-20,825.23,282.725,1557.85
imperial,2020-05-29,Argentina,ARG,2020-06-21,839.41,287.725,1584.9
imperial,2020-05-29,Argentina,ARG,2020-06-22,853.42,290.725,1610.9
imperial,2020-05-29,Argentina,ARG,2020-06-23,868.42,294.2,1638.9
imperial,2020-05-29,Argentina,ARG,2020-06-24,883.1,299.2,1665.475
imperial,2020-05-29,Argentina,ARG,2020-06-25,897.34,301.2,1694.475
imperial,2020-05-29,Argentina,ARG,2020-06-26,912.32,304.675,1721
imperial,2020-05-29,Armenia,ARM,2020-05-29,766.42,167.075,1513.475
imperial,2020-05-29,Armenia,ARM,2020-05-30,878.58,193.55,1692
imperial,2020-05-29,Armenia,ARM,2020-05-31,1003.98,219.45,1903.35
imperial,2020-05-29,Armenia,ARM,2020-06-01,1138.87,253.325,2137.4
imperial,2020-05-29,Armenia,ARM,2020-06-02,1290.23,302.275,2375.5
imperial,2020-05-29,Armenia,ARM,2020-06-03,1455.29,367.55,2645.75
imperial,2020-05-29,Armenia,ARM,2020-06-04,1636.25,443.725,2922.275
imperial,2020-05-29,Armenia,ARM,2020-06-05,1834.16,531.05,3219.8
imperial,2020-05-29,Armenia,ARM,2020-06-06,2048.39,623.85,3538.375
imperial,2020-05-29,Armenia,ARM,2020-06-07,2281.64,723.325,3877.05
imperial,2020-05-29,Armenia,ARM,2020-06-08,2533.7,826.975,4251.775
imperial,2020-05-29,Armenia,ARM,2020-06-09,2803.4,949.05,4644.3
imperial,2020-05-29,Armenia,ARM,2020-06-10,3096.04,1077.825,5050.425
imperial,2020-05-29,Armenia,ARM,2020-06-11,3408.27,1217.75,5502.425
imperial,2020-05-29,Armenia,ARM,2020-06-12,3744.58,1379.825,6026.6
imperial,2020-05-29,Armenia,ARM,2020-06-13,4109.66,1569.325,6597.275
imperial,2020-05-29,Armenia,ARM,2020-06-14,4507.46,1754.75,7232.8
imperial,2020-05-29,Armenia,ARM,2020-06-15,4941.03,1974.575,7928.2
imperial,2020-05-29,Armenia,ARM,2020-06-16,5415.92,2212.775,8680.95
imperial,2020-05-29,Armenia,ARM,2020-06-17,5931.05,2465.325,9449.2
imperial,2020-05-29,Armenia,ARM,2020-06-18,6486.69,2722.1,10228.925
imperial,2020-05-29,Armenia,ARM,2020-06-19,7083.7,3023.225,11026.45
imperial,2020-05-29,Armenia,ARM,2020-06-20,7713.77,3340.5,11841.65
imperial,2020-05-29,Armenia,ARM,2020-06-21,8375.55,3665.225,12677.475
imperial,2020-05-29,Armenia,ARM,2020-06-22,9064.27,4016.975,13509.15
imperial,2020-05-29,Armenia,ARM,2020-06-23,9775.77,4380.725,14338.2
imperial,2020-05-29,Armenia,ARM,2020-06-24,10505.66,4769.3,15170.875
imperial,2020-05-29,Armenia,ARM,2020-06-25,11244.44,5215.725,16004.025
imperial,2020-05-29,Armenia,ARM,2020-06-26,11992.43,5697.65,16855.275
imperial,2020-05-29,Azerbaijan,AZE,2020-05-29,89.4,39,240.75
