model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
ihme,2021-03-17,Afghanistan,AFG,2021-03-17,2449.36350905007,2448.54612230638,2450.3438293289,1.12985329505082,0.854264111279248,1.47576920410994
ihme,2021-03-17,Afghanistan,AFG,2021-03-18,2450.50455420032,2449.37813001329,2451.89740496422,1.14104515025209,0.813641005644168,1.57397940414667
ihme,2021-03-17,Afghanistan,AFG,2021-03-19,2451.6584560703,2450.16708939762,2453.54677204226,1.15390186998516,0.78095015663069,1.68117291716134
ihme,2021-03-17,Afghanistan,AFG,2021-03-20,2452.82630025056,2450.94280352688,2455.1912648714,1.16784418025161,0.745328280407286,1.74974880231136
ihme,2021-03-17,Afghanistan,AFG,2021-03-21,2454.00864372095,2451.7273190961,2456.94433027191,1.18234347039117,0.725214287234008,1.81880895255854
ihme,2021-03-17,Afghanistan,AFG,2021-03-22,2455.20552368944,2452.46252042851,2458.87620704254,1.1968799684923,0.65729572599683,1.94001002725188
ihme,2021-03-17,Afghanistan,AFG,2021-03-23,2456.40302623129,2453.15043867312,2460.67106402236,1.19750254184661,0.65034965225743,1.9747238407146
ihme,2021-03-17,Afghanistan,AFG,2021-03-24,2457.60668751519,2453.82327254852,2462.64509411688,1.20366128390922,0.64042632394404,2.06110574390972
ihme,2021-03-17,Afghanistan,AFG,2021-03-25,2458.81676905853,2454.49635244094,2464.70940433919,1.21008154333221,0.623992968853408,2.14675270217237
ihme,2021-03-17,Afghanistan,AFG,2021-03-26,2460.03293705928,2455.08979439597,2466.98557901762,1.21616800075467,0.599726162721155,2.20602814910398
ihme,2021-03-17,Afghanistan,AFG,2021-03-27,2461.25434336365,2455.79195947843,2469.01863537134,1.221406304372,0.576459833674118,2.26987519190644
ihme,2021-03-17,Afghanistan,AFG,2021-03-28,2462.47983962575,2456.3879761107,2471.38222209256,1.22549626209318,0.554221158407666,2.35767349647707
ihme,2021-03-17,Afghanistan,AFG,2021-03-29,2463.70889241472,2456.96470691009,2473.85021515125,1.2290527889675,0.535205276507454,2.42577852027827
ihme,2021-03-17,Afghanistan,AFG,2021-03-30,2464.94099139501,2457.472715457,2476.47507689538,1.23209898029207,0.517392486311749,2.48640268103859
ihme,2021-03-17,Afghanistan,AFG,2021-03-31,2466.17408918055,2457.96035264027,2479.15172450328,1.23309778554226,0.500759401259941,2.54632904901731
ihme,2021-03-17,Afghanistan,AFG,2021-04-01,2467.37710371904,2458.49963463767,2481.95570799217,1.20301453849097,0.47341963774083,2.54534299970743
ihme,2021-03-17,Afghanistan,AFG,2021-04-02,2468.54671908887,2458.91806291054,2484.6675571743,1.16961536982872,0.447190024557599,2.53018784429001
ihme,2021-03-17,Afghanistan,AFG,2021-04-03,2469.70776517672,2459.31089849394,2487.33280013795,1.16104608784469,0.434042386595956,2.56923826375958
ihme,2021-03-17,Afghanistan,AFG,2021-04-04,2470.85731697825,2459.68956832726,2489.78833437487,1.14955180152872,0.421273122079794,2.61293103372753
ihme,2021-03-17,Afghanistan,AFG,2021-04-05,2471.99396096892,2460.05514862027,2492.2571919549,1.13664399067273,0.408781890196433,2.64603839033617
ihme,2021-03-17,Afghanistan,AFG,2021-04-06,2473.11668840847,2460.40873349589,2494.73289191413,1.122727439557,0.393964397644763,2.66253704697007
ihme,2021-03-17,Afghanistan,AFG,2021-04-07,2474.22328827184,2460.75165563505,2497.20811338076,1.10659986335937,0.379298279170267,2.66957595559817
ihme,2021-03-17,Afghanistan,AFG,2021-04-08,2475.31184082426,2461.08555214054,2499.81085459661,1.088552552431,0.365038810732216,2.66757981811978
ihme,2021-03-17,Afghanistan,AFG,2021-04-09,2476.38129904122,2461.41556141902,2502.58497644742,1.06945821694549,0.352315766238107,2.65841591307373
ihme,2021-03-17,Afghanistan,AFG,2021-04-10,2477.43066717026,2461.82627414815,2505.18614965656,1.04936812905774,0.339696886853481,2.64208257315986
ihme,2021-03-17,Afghanistan,AFG,2021-04-11,2478.45900555749,2462.22217897437,2507.70449417567,1.02833838723186,0.327716543354949,2.61866067521566
ihme,2021-03-17,Afghanistan,AFG,2021-04-12,2479.46614317814,2462.60531817101,2510.19519555325,1.00713762064383,0.314714995711603,2.59012414180712
ihme,2021-03-17,Afghanistan,AFG,2021-04-13,2480.45195584022,2462.9769399342,2512.65530381673,0.98581266208411,0.30393234042795,2.55671238419959
