model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper,daily,daily_lower,daily_upper
ihme,2021-04-23,Afghanistan,AFG,2021-04-23,2546.03625809613,2544.09964606696,2548.31776289872,3.20538702120622,2.63833453222453,3.86839824363805
ihme,2021-04-23,Afghanistan,AFG,2021-04-24,2549.35269368805,2546.75785564668,2552.38876509982,3.31643559193397,2.64176115390801,4.04845030821178
ihme,2021-04-23,Afghanistan,AFG,2021-04-25,2552.7764307915,2549.44117553922,2556.68750581239,3.42373710344241,2.61522352446622,4.28297756852977
ihme,2021-04-23,Afghanistan,AFG,2021-04-26,2556.30264213146,2552.170417532,2560.78775675511,3.52621133996127,2.6220722510022,4.5642063102489
ihme,2021-04-23,Afghanistan,AFG,2021-04-27,2559.93161602191,2554.90521737253,2565.21446977773,3.62897389044741,2.67537021314115,4.74372873087141
ihme,2021-04-23,Afghanistan,AFG,2021-04-28,2563.72623061311,2557.61712311121,2570.1753586593,3.79461459120446,2.73501997108127,5.05436764587705
ihme,2021-04-23,Afghanistan,AFG,2021-04-29,2567.68567272457,2560.47709435804,2575.7472712532,3.95944211146369,2.78805508048293,5.34648211932203
ihme,2021-04-23,Afghanistan,AFG,2021-04-30,2571.81079050597,2563.36539415383,2581.39177722005,4.12511778139722,2.83919861854033,5.62491526807682
ihme,2021-04-23,Afghanistan,AFG,2021-05-01,2576.09964701228,2566.25659652865,2587.41207316856,4.28885650630517,2.90032449643682,5.94344033527651
ihme,2021-04-23,Afghanistan,AFG,2021-05-02,2580.54669754403,2569.11715310214,2593.81304516514,4.44705053174924,2.94847210303797,6.28244702561921
ihme,2021-04-23,Afghanistan,AFG,2021-05-03,2585.14615903663,2572.15124229078,2600.54819803698,4.59946149260694,2.98815801819535,6.60707161617668
ihme,2021-04-23,Afghanistan,AFG,2021-05-04,2589.88899542322,2575.05005172169,2607.63071478844,4.74283638658997,3.02185608818519,6.93249910860524
ihme,2021-04-23,Afghanistan,AFG,2021-05-05,2594.75579151668,2578.06024084125,2614.75421990164,4.86679609345123,3.05636356151655,7.22619769099143
ihme,2021-04-23,Afghanistan,AFG,2021-05-06,2599.72392739924,2581.09055848795,2621.85814111321,4.96813588256616,3.07050936263728,7.50243680380385
ihme,2021-04-23,Afghanistan,AFG,2021-05-07,2604.77338512571,2584.12629915075,2629.51730875205,5.04945772646425,3.08966640083172,7.71164672850665
ihme,2021-04-23,Afghanistan,AFG,2021-05-08,2609.86270685551,2587.14197526546,2636.94559949783,5.08932172980691,3.0698043437268,7.85845523455671
ihme,2021-04-23,Afghanistan,AFG,2021-05-09,2615.02843176242,2590.23688465886,2644.44079222354,5.16572490690661,3.06262144841157,8.09196326839014
ihme,2021-04-23,Afghanistan,AFG,2021-05-10,2620.34258921118,2593.49777460171,2652.34643851684,5.31415744876558,3.11111308688645,8.43536124983497
ihme,2021-04-23,Afghanistan,AFG,2021-05-11,2625.80613502596,2596.73608117714,2661.07827452943,5.46354581478123,3.16229275040521,8.77058775884031
ihme,2021-04-23,Afghanistan,AFG,2021-05-12,2631.41454844712,2600.01455062894,2670.33490052551,5.60841342115477,3.21334937336453,9.09083423809706
ihme,2021-04-23,Afghanistan,AFG,2021-05-13,2637.16502972254,2603.33809139289,2680.0422327274,5.75048127541723,3.28084601449274,9.40341561633041
ihme,2021-04-23,Afghanistan,AFG,2021-05-14,2643.06017498666,2606.65108594755,2690.13553102708,5.89514526411908,3.35887480104175,9.70201214080567
ihme,2021-04-23,Afghanistan,AFG,2021-05-15,2649.10294528108,2609.97523986379,2700.61877633292,6.04277029442011,3.44072817169411,10.0428100984552
ihme,2021-04-23,Afghanistan,AFG,2021-05-16,2655.29658318784,2613.47308803687,2710.73373823281,6.19363790676424,3.49731040358718,10.3645028464601
ihme,2021-04-23,Afghanistan,AFG,2021-05-17,2661.6489163377,2617.03083173735,2720.92609597288,6.35233314985335,3.55833970921728,10.7007035770327
ihme,2021-04-23,Afghanistan,AFG,2021-05-18,2668.16888551098,2620.70083046991,2732.29214535677,6.51996917328998,3.62337256255849,11.0503785656757
ihme,2021-04-23,Afghanistan,AFG,2021-05-19,2674.85547012034,2624.37563025132,2744.05832892444,6.68658460935261,3.69917206427436,11.4243526016936
ihme,2021-04-23,Afghanistan,AFG,2021-05-20,2681.70708494874,2628.11887177788,2756.22244568612,6.85161482840708,3.77717042492861,11.7767482160305
ihme,2021-04-23,Afghanistan,AFG,2021-05-21,2688.72710296703,2631.92275580429,2768.18195681234,7.02001801828657,3.85053330325574,12.1305219713309
ihme,2021-04-23,Afghanistan,AFG,2021-05-22,2695.91854955139,2635.81952914366,2780.17714799393,7.19144658436555,3.92049033117481,12.4896000745534
ihme,2021-04-23,Afghanistan,AFG,2021-05-23,2703.28419030444,2639.7891787479,2792.43737764971,7.36564075304901,4.00849693254461,12.8635174446506
ihme,2021-04-23,Afghanistan,AFG,2021-05-24,2710.83273160965,2643.84049119196,2805.26655305171,7.5485413052024,4.10885170176204,13.2514901075405
ihme,2021-04-23,Afghanistan,AFG,2021-05-25,2718.57379744328,2647.97929251191,2818.83294764406,7.74106583363126,4.21767763746705,13.654915227063
ihme,2021-04-23,Afghanistan,AFG,2021-05-26,2726.50514474592,2652.20603284456,2832.76344172185,7.93134730263919,4.32956094174637,14.0601611779043
ihme,2021-04-23,Afghanistan,AFG,2021-05-27,2734.62379786177,2656.52093837303,2847.22234783505,8.11865311585168,4.42615488846992,14.4401821302002
ihme,2021-04-23,Afghanistan,AFG,2021-05-28,2742.93256817769,2661.2615566834,2862.22295919143,8.30877031592157,4.52233303582568,14.8331932772153
ihme,2021-04-23,Afghanistan,AFG,2021-05-29,2751.43386347917,2666.46200926011,2877.6463646882,8.50129530148099,4.60577268954201,15.2274994137213
ihme,2021-04-23,Afghanistan,AFG,2021-05-30,2760.12991662073,2671.82855706528,2893.46698950867,8.69605314155547,4.6910818063035,15.6223760348297
ihme,2021-04-23,Afghanistan,AFG,2021-05-31,2769.02933101716,2677.37979843483,2909.68983443558,8.8994143964418,4.78719074356356,16.028443485897
ihme,2021-04-23,Afghanistan,AFG,2021-06-01,2778.14210154586,2682.54171326386,2926.34669717563,9.11277052869876,4.8961646524433,16.446462048456
ihme,2021-04-23,Afghanistan,AFG,2021-06-02,2787.46466736427,2687.81061048793,2943.42589261136,9.32256581839918,5.04848458865223,16.851656628509
ihme,2021-04-23,Afghanistan,AFG,2021-06-03,2796.99259387502,2693.23310595591,2960.91351461631,9.52792651074947,5.16486693026622,17.2105377224464
ihme,2021-04-23,Afghanistan,AFG,2021-06-04,2806.72809524403,2698.816098351,2978.80731503517,9.73550136901476,5.30137298453051,17.4901377322105
ihme,2021-04-23,Afghanistan,AFG,2021-06-05,2816.67295006349,2704.48096080587,2997.10367670119,9.94485481946252,5.41511639896462,17.7567071977686
ihme,2021-04-23,Afghanistan,AFG,2021-06-06,2826.8286266633,2709.97710317681,3015.7977906759,10.1556765998078,5.54574545815417,18.0090122263022
