model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper
ihme,2020-05-10,Alabama,USA_523,2020-05-10,411.906,404,429
ihme,2020-05-10,Alabama,USA_523,2020-05-11,427.246,414,455
ihme,2020-05-10,Alabama,USA_523,2020-05-12,442.583,424,481
ihme,2020-05-10,Alabama,USA_523,2020-05-13,458.011,433,508
ihme,2020-05-10,Alabama,USA_523,2020-05-14,473.51,443,536
ihme,2020-05-10,Alabama,USA_523,2020-05-15,488.991,452,565
ihme,2020-05-10,Alabama,USA_523,2020-05-16,504.461,460,594.025
ihme,2020-05-10,Alabama,USA_523,2020-05-17,519.929,467,624.05
ihme,2020-05-10,Alabama,USA_523,2020-05-18,535.465,473.975,655.075
ihme,2020-05-10,Alabama,USA_523,2020-05-19,551.159,479.975,690.025
ihme,2020-05-10,Alabama,USA_523,2020-05-20,567.163,485.975,723.025
ihme,2020-05-10,Alabama,USA_523,2020-05-21,583.589,491,758
ihme,2020-05-10,Alabama,USA_523,2020-05-22,600.384,496,793
ihme,2020-05-10,Alabama,USA_523,2020-05-23,617.327,502,831.025
ihme,2020-05-10,Alabama,USA_523,2020-05-24,634.301,507,872.025
ihme,2020-05-10,Alabama,USA_523,2020-05-25,651.305,512,916
ihme,2020-05-10,Alabama,USA_523,2020-05-26,668.358,516,960.025
ihme,2020-05-10,Alabama,USA_523,2020-05-27,685.312,520,1006.05
ihme,2020-05-10,Alabama,USA_523,2020-05-28,702.284,523,1054.075
ihme,2020-05-10,Alabama,USA_523,2020-05-29,719.268,527,1101.05
ihme,2020-05-10,Alabama,USA_523,2020-05-30,736.247,530,1154
ihme,2020-05-10,Alabama,USA_523,2020-05-31,753.217,533,1205.025
ihme,2020-05-10,Alabama,USA_523,2020-06-01,770.158,535.975,1256.075
ihme,2020-05-10,Alabama,USA_523,2020-06-02,787.044,537.975,1313
ihme,2020-05-10,Alabama,USA_523,2020-06-03,803.93,540,1371
ihme,2020-05-10,Alabama,USA_523,2020-06-04,820.786,542.975,1433.075
ihme,2020-05-10,Alabama,USA_523,2020-06-05,837.625,544.975,1498.075
ihme,2020-05-10,Alabama,USA_523,2020-06-06,854.474,546.975,1565.025
ihme,2020-05-10,Alabama,USA_523,2020-06-07,871.313,548,1634.025
ihme,2020-05-10,Alabama,USA_523,2020-06-08,888.087,549,1703.025
ihme,2020-05-10,Alabama,USA_523,2020-06-09,904.807,550,1768.075
ihme,2020-05-10,Alabama,USA_523,2020-06-10,921.467,551,1829.1
ihme,2020-05-10,Alabama,USA_523,2020-06-11,938.051,552,1901.025
ihme,2020-05-10,Alabama,USA_523,2020-06-12,954.519,553,1974
ihme,2020-05-10,Alabama,USA_523,2020-06-13,970.884,554,2048.1
ihme,2020-05-10,Alabama,USA_523,2020-06-14,987.181,555,2123.2
ihme,2020-05-10,Alabama,USA_523,2020-06-15,1003.372,556,2199.175
ihme,2020-05-10,Alabama,USA_523,2020-06-16,1019.486,557,2271.125
ihme,2020-05-10,Alabama,USA_523,2020-06-17,1035.549,558,2336.45
ihme,2020-05-10,Alabama,USA_523,2020-06-18,1051.533,559,2407.65
ihme,2020-05-10,Alabama,USA_523,2020-06-19,1067.422,560,2490.425
ihme,2020-05-10,Alabama,USA_523,2020-06-20,1083.194,560.975,2574.2
ihme,2020-05-10,Alabama,USA_523,2020-06-21,1098.838,560.975,2658.025
ihme,2020-05-10,Alabama,USA_523,2020-06-22,1114.335,560.975,2734.275
ihme,2020-05-10,Alabama,USA_523,2020-06-23,1129.644,560.975,2811.55
ihme,2020-05-10,Alabama,USA_523,2020-06-24,1144.819,560.975,2888.825
ihme,2020-05-10,Alabama,USA_523,2020-06-25,1159.855,560.975,2979.6
ihme,2020-05-10,Alabama,USA_523,2020-06-26,1174.854,560.975,3074.275
ihme,2020-05-10,Alabama,USA_523,2020-06-27,1189.585,560.975,3167.1
ihme,2020-05-10,Alabama,USA_523,2020-06-28,1204.168,560.975,3255.125
ihme,2020-05-10,Alabama,USA_523,2020-06-29,1218.559,560.975,3342.15
ihme,2020-05-10,Alabama,USA_523,2020-06-30,1232.754,560.975,3423.45
ihme,2020-05-10,Alabama,USA_523,2020-07-01,1246.737,560.975,3511.575
ihme,2020-05-10,Alabama,USA_523,2020-07-02,1260.498,560.975,3602.45
ihme,2020-05-10,Alabama,USA_523,2020-07-03,1274.247,560.975,3693.225
ihme,2020-05-10,Alabama,USA_523,2020-07-04,1287.557,560.975,3777.175
ihme,2020-05-10,Alabama,USA_523,2020-07-05,1300.768,560.975,3844.525
ihme,2020-05-10,Alabama,USA_523,2020-07-06,1313.578,560.975,3910.9
ihme,2020-05-10,Alabama,USA_523,2020-07-07,1326.131,560.975,3976.275
ihme,2020-05-10,Alabama,USA_523,2020-07-08,1338.829,560.975,4106.975
ihme,2020-05-10,Alabama,USA_523,2020-07-09,1350.855,560.975,4185.75
ihme,2020-05-10,Alabama,USA_523,2020-07-10,1362.612,560.975,4263.525
ihme,2020-05-10,Alabama,USA_523,2020-07-11,1374.083,560.975,4340.275
ihme,2020-05-10,Alabama,USA_523,2020-07-12,1385.278,560.975,4416.025
ihme,2020-05-10,Alabama,USA_523,2020-07-13,1396.335,560.975,4482.225
ihme,2020-05-10,Alabama,USA_523,2020-07-14,1406.977,560.975,4545.45
ihme,2020-05-10,Alabama,USA_523,2020-07-15,1417.353,560.975,4607.2
