model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-19,1379,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-20,1383,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-21,1387,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-22,1390,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-23,1394,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-24,1398,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-25,1402,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-26,1405,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-27,1409,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-28,1412,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-29,1416,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-30,1419,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-08-31,1423,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-01,1426,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-02,1429,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-03,1432,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-04,1435,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-05,1438,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-06,1441,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-07,1444,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-08,1447,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-09,1450,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-10,1452,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-11,1455,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-12,1458,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-13,1460,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-14,1463,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-15,1465,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-16,1468,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-17,1470,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-18,1472,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-19,1475,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-20,1477,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-21,1479,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-22,1481,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-23,1483,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-24,1485,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-25,1487,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-26,1489,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-27,1491,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-28,1493,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-29,1495,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-09-30,1497,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-01,1499,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-02,1500,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-03,1502,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-04,1504,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-05,1505,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-06,1507,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-07,1509,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-08,1510,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-09,1512,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-10,1513,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-11,1515,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-12,1516,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-13,1518,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-14,1519,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-15,1520,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-16,1522,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-17,1523,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-18,1524,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-19,1525,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-20,1527,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-21,1528,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-22,1529,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-23,1530,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-24,1531,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-25,1532,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-26,1534,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-27,1535,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-28,1536,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-29,1537,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-30,1538,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-10-31,1539,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-01,1540,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-02,1541,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-03,1542,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-04,1542,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-05,1543,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-06,1544,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-07,1545,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-08,1546,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-09,1547,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-10,1548,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-11,1548,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-12,1549,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-13,1550,,
sikjalpha,2020-08-19,Afghanistan,AFG,2020-11-14,1551,,
