,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label
1,348,22,1,1,1,0,0,0,1,Global,Global,Earth,1,global,,NA,,NA,,G,G,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Global
2,348,22,4,1,"1,4",1,0,0,3.00E+05,"Southeast Asia, East Asia, and Oceania","Southeast Asia, East Asia, and Oceania",SE & E Asia & Oceania,7,superregion,,4,"Southeast Asia, East Asia, and Oceania",NA,,S6,S6,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,"Southeast Asia, East Asia, and Oceania"
3,348,22,5,4,"1,4,5",2,0,0,310000,East Asia,East Asia,E Asia,6,region,,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,R3,R3,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,East Asia
4,348,22,6,5,"1,4,5,6",3,1,0,310100,China,China,China,2,admin0,CHN,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN,CHN,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,China
5,348,22,354,6,"1,4,5,6,354",4,1,1,310100.05,Hong Kong Special Administrative Region of China,Hong Kong Special Administrative Region of China,Hong Kong,3,admin1,81000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_354,CN-91,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hong Kong Special Administrative Region of China
6,348,22,361,6,"1,4,5,6,361",4,1,1,310100.07,Macao Special Administrative Region of China,Macao Special Administrative Region of China,Macao,3,admin1,82000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_361,CN-92,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Macao Special Administrative Region of China
7,348,22,44533,6,"1,4,5,6,44533",4,1,0,310100.09,China (without Hong Kong and Macao),China (without Hong Kong and Macao),China w/o HKG MAC,13,subnational,,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_44533,,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:58,ferdid06,UPDATE,
8,348,22,491,44533,"1,4,5,6,44533,491",5,1,1,310101,Anhui,Anhui,Anhui,3,admin1,34000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_491,CN-34,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Anhui
9,348,22,492,44533,"1,4,5,6,44533,492",5,1,1,310102,Beijing,Beijing,Beijing,3,admin1,11000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_492,CN-11,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Beijing
10,348,22,493,44533,"1,4,5,6,44533,493",5,1,1,310103,Chongqing,Chongqing,Chongqing,3,admin1,50000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_493,CN-50,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Chongqing
11,348,22,494,44533,"1,4,5,6,44533,494",5,1,1,310104,Fujian,Fujian,Fujian,3,admin1,35000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_494,CN-35,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Fujian
12,348,22,495,44533,"1,4,5,6,44533,495",5,1,1,310105,Gansu,Gansu,Gansu,3,admin1,62000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_495,CN-62,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Gansu
13,348,22,496,44533,"1,4,5,6,44533,496",5,1,1,310106,Guangdong,Guangdong,Guangdong,3,admin1,44000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_496,CN-44,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Guangdong
14,348,22,497,44533,"1,4,5,6,44533,497",5,1,1,310107,Guangxi,Guangxi,Guangxi,3,admin1,45000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_497,CN-45,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Guangxi
15,348,22,498,44533,"1,4,5,6,44533,498",5,1,1,310108,Guizhou,Guizhou,Guizhou,3,admin1,52000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_498,CN-52,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Guizhou
16,348,22,499,44533,"1,4,5,6,44533,499",5,1,1,310109,Hainan,Hainan,Hainan,3,admin1,46000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_499,CN-46,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hainan
17,348,22,500,44533,"1,4,5,6,44533,500",5,1,1,310110,Hebei,Hebei,Hebei,3,admin1,13000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_500,CN-13,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hebei
18,348,22,501,44533,"1,4,5,6,44533,501",5,1,1,310111,Heilongjiang,Heilongjiang,Heilongjiang,3,admin1,23000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_501,CN-23,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Heilongjiang
19,348,22,502,44533,"1,4,5,6,44533,502",5,1,1,310112,Henan,Henan,Henan,3,admin1,41000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_502,CN-41,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Henan
20,348,22,503,44533,"1,4,5,6,44533,503",5,1,1,310114,Hubei,Hubei,Hubei,3,admin1,42000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_503,CN-42,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hubei
21,348,22,504,44533,"1,4,5,6,44533,504",5,1,1,310115,Hunan,Hunan,Hunan,3,admin1,43000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_504,CN-43,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hunan
22,348,22,505,44533,"1,4,5,6,44533,505",5,1,1,310116,Inner Mongolia,Inner Mongolia,Inner Mongolia,3,admin1,15000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_505,CN-15,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Inner Mongolia
23,348,22,506,44533,"1,4,5,6,44533,506",5,1,1,310117,Jiangsu,Jiangsu,Jiangsu,3,admin1,32000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_506,CN-32,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Jiangsu
24,348,22,507,44533,"1,4,5,6,44533,507",5,1,1,310118,Jiangxi,Jiangxi,Jiangxi,3,admin1,36000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_507,CN-36,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Jiangxi
25,348,22,508,44533,"1,4,5,6,44533,508",5,1,1,310119,Jilin,Jilin,Jilin,3,admin1,22000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_508,CN-22,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Jilin
26,348,22,509,44533,"1,4,5,6,44533,509",5,1,1,310120,Liaoning,Liaoning,Liaoning,3,admin1,21000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_509,CN-21,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Liaoning
27,348,22,510,44533,"1,4,5,6,44533,510",5,1,1,310122,Ningxia,Ningxia,Ningxia,3,admin1,64000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_510,CN-64,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ningxia
28,348,22,511,44533,"1,4,5,6,44533,511",5,1,1,310123,Qinghai,Qinghai,Qinghai,3,admin1,63000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_511,CN-63,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Qinghai
29,348,22,512,44533,"1,4,5,6,44533,512",5,1,1,310124,Shaanxi,Shaanxi,Shaanxi,3,admin1,61000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_512,CN-61,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Shaanxi
30,348,22,513,44533,"1,4,5,6,44533,513",5,1,1,310125,Shandong,Shandong,Shandong,3,admin1,37000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_513,CN-37,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Shandong
31,348,22,514,44533,"1,4,5,6,44533,514",5,1,1,310126,Shanghai,Shanghai,Shanghai,3,admin1,31000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_514,CN-31,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Shanghai
32,348,22,515,44533,"1,4,5,6,44533,515",5,1,1,310127,Shanxi,Shanxi,Shanxi,3,admin1,14000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_515,CN-61,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Shanxi
33,348,22,516,44533,"1,4,5,6,44533,516",5,1,1,310128,Sichuan,Sichuan,Sichuan,3,admin1,51000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_516,CN-51,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Sichuan
34,348,22,517,44533,"1,4,5,6,44533,517",5,1,1,310129,Tianjin,Tianjin,Tianjin,3,admin1,12000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_517,CN-12,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tianjin
35,348,22,518,44533,"1,4,5,6,44533,518",5,1,1,310130,Tibet,Tibet,Tibet,3,admin1,54000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_518,CN-54,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tibet
36,348,22,519,44533,"1,4,5,6,44533,519",5,1,1,310131,Xinjiang,Xinjiang,Xinjiang,3,admin1,65000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_519,CN-65,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Xinjiang
37,348,22,520,44533,"1,4,5,6,44533,520",5,1,1,310132,Yunnan,Yunnan,Yunnan,3,admin1,53000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_520,CN-53,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Yunnan
38,348,22,521,44533,"1,4,5,6,44533,521",5,1,1,310133,Zhejiang,Zhejiang,Zhejiang,3,admin1,33000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,CHN_521,CN-33,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Zhejiang
39,348,22,7,5,"1,4,5,7",3,1,1,310200,North Korea,North Korea,N Korea,2,admin0,PRK,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,PRK,PRK,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,North Korea
40,348,22,8,5,"1,4,5,8",3,1,1,310300,Taiwan,Taiwan,Taiwan,2,admin0,71000000,4,"Southeast Asia, East Asia, and Oceania",5,East Asia,TWN,TWN,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Taiwan (Province of China)
41,348,22,9,4,"1,4,9",2,0,0,320000,Southeast Asia,Southeast Asia,SE Asia,6,region,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,R5,R5,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Southeast Asia
42,348,22,10,9,"1,4,9,10",3,1,1,320100,Cambodia,Cambodia,Cambodia,2,admin0,KHM,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,KHM,KHM,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Cambodia
43,348,22,11,9,"1,4,9,11",3,1,0,320200,Indonesia,Indonesia,Indonesia,2,admin0,IDN,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN,IDN,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Indonesia
44,348,22,4709,11,"1,4,9,11,4709",4,1,1,320201,Aceh,Aceh,Aceh,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4709,ID-AC,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Aceh
45,348,22,4726,11,"1,4,9,11,4726",4,1,1,320202,Bali,Bali,Bali,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4726,ID-BA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Bali
46,348,22,4717,11,"1,4,9,11,4717",4,1,1,320203,Bangka-Belitung Islands,Bangka-Belitung Islands,Bangka-Belitung,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4717,ID-BB,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Bangka-Belitung Islands
47,348,22,4725,11,"1,4,9,11,4725",4,1,1,320204,Banten,Banten,Banten,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4725,ID-BT,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Banten
48,348,22,4715,11,"1,4,9,11,4715",4,1,1,320205,Bengkulu,Bengkulu,Bengkulu,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4715,ID-BE,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Bengkulu
49,348,22,4737,11,"1,4,9,11,4737",4,1,1,320206,Gorontalo,Gorontalo,Gorontalo,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4737,ID-GO,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Gorontalo
50,348,22,4720,11,"1,4,9,11,4720",4,1,1,320207,Jakarta,Jakarta,Jakarta,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4720,ID-JK,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Jakarta
51,348,22,4713,11,"1,4,9,11,4713",4,1,1,320208,Jambi,Jambi,Jambi,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4713,ID-JA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Jambi
52,348,22,4721,11,"1,4,9,11,4721",4,1,1,320209,West Java,West Java,W Java,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4721,ID-JB,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,West Java
53,348,22,4722,11,"1,4,9,11,4722",4,1,1,320210,Central Java,Central Java,C Java,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4722,ID-JT,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Central Java
54,348,22,4724,11,"1,4,9,11,4724",4,1,1,320211,East Java,East Java,E Java,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4724,ID-JI,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,East Java
55,348,22,4729,11,"1,4,9,11,4729",4,1,1,320212,West Kalimantan,West Kalimantan,W Kalimantan,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4729,ID-KB,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,West Kalimantan
56,348,22,4731,11,"1,4,9,11,4731",4,1,1,320213,South Kalimantan,South Kalimantan,S Kalimantan,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4731,ID-KS,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,South Kalimantan
57,348,22,4730,11,"1,4,9,11,4730",4,1,1,320214,Central Kalimantan,Central Kalimantan,C Kalimantan,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4730,ID-KT,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Central Kalimantan
58,348,22,4732,11,"1,4,9,11,4732",4,1,1,320215,East Kalimantan,East Kalimantan,E Kalimantan,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4732,ID-KI,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,East Kalimantan
59,348,22,4719,11,"1,4,9,11,4719",4,1,1,320216,North Kalimantan,North Kalimantan,N Kalimantan,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4719,ID-KI,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,North Kalimantan
60,348,22,4718,11,"1,4,9,11,4718",4,1,1,320217,Riau Islands,Riau Islands,Riau,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4718,ID-KR,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Riau Islands
61,348,22,4716,11,"1,4,9,11,4716",4,1,1,320218,Lampung,Lampung,Lampung,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4716,ID-LA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Lampung
62,348,22,4739,11,"1,4,9,11,4739",4,1,1,320219,Maluku,Maluku,Maluku,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4739,ID-MA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Maluku
63,348,22,4740,11,"1,4,9,11,4740",4,1,1,320220,North Maluku,North Maluku,N Maluku,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4740,ID-MU,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,North Maluku
64,348,22,4727,11,"1,4,9,11,4727",4,1,1,320221,West Nusa Tenggara,West Nusa Tenggara,W Nusa Tenggara,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4727,ID-NB,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,West Nusa Tenggara
65,348,22,4728,11,"1,4,9,11,4728",4,1,1,320222,East Nusa Tenggara,East Nusa Tenggara,E Nusa Tenggara,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4728,ID-NT,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,East Nusa Tenggara
66,348,22,4742,11,"1,4,9,11,4742",4,1,1,320223,Papua,Papua,Papua,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4742,ID-PA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Papua
67,348,22,4741,11,"1,4,9,11,4741",4,1,1,320224,West Papua,West Papua,W Papua,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4741,ID-PB,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,West Papua
68,348,22,4712,11,"1,4,9,11,4712",4,1,1,320225,Riau,Riau,Riau,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4712,ID-RI,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Riau
69,348,22,4738,11,"1,4,9,11,4738",4,1,1,320226,West Sulawesi,West Sulawesi,W Sulawesi,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4738,ID-SR,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,West Sulawesi
70,348,22,4735,11,"1,4,9,11,4735",4,1,1,320227,South Sulawesi,South Sulawesi,S Sulawesi,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4735,ID-SN,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,South Sulawesi
71,348,22,4734,11,"1,4,9,11,4734",4,1,1,320228,Central Sulawesi,Central Sulawesi,C Sulawesi,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4734,ID-ST,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Central Sulawesi
72,348,22,4736,11,"1,4,9,11,4736",4,1,1,320229,Southeast Sulawesi,Southeast Sulawesi,SE Sulawesi,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4736,ID-SG,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Southeast Sulawesi
73,348,22,4733,11,"1,4,9,11,4733",4,1,1,320230,North Sulawesi,North Sulawesi,N Sulawesi,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4733,ID-SA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,North Sulawesi
74,348,22,4711,11,"1,4,9,11,4711",4,1,1,320231,West Sumatra,West Sumatra,W Sumatra,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4711,ID-SR,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,West Sumatra
75,348,22,4714,11,"1,4,9,11,4714",4,1,1,320232,South Sumatra,South Sumatra,S Sumatra,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4714,ID-SS,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,South Sumatra
76,348,22,4710,11,"1,4,9,11,4710",4,1,1,320233,North Sumatra,North Sumatra,N Sumatra,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4710,ID-SA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,North Sumatra
77,348,22,4723,11,"1,4,9,11,4723",4,1,1,320234,Yogyakarta,Yogyakarta,Yogyakarta,3,admin1,,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,IDN_4723,ID-YO,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Yogyakarta
78,348,22,12,9,"1,4,9,12",3,1,1,320300,Laos,Laos,Laos,2,admin0,LAO,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,LAO,LAO,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Laos
79,348,22,13,9,"1,4,9,13",3,1,1,320400,Malaysia,Malaysia,Malaysia,2,admin0,MYS,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,MYS,MYS,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Malaysia
80,348,22,14,9,"1,4,9,14",3,1,1,320500,Maldives,Maldives,Maldives,2,admin0,MDV,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,MDV,MDV,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Maldives
81,348,22,183,9,"1,4,9,183",3,1,1,320510,Mauritius,Mauritius,Mauritius,2,admin0,MUS,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,MUS,MUS,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Mauritius
82,348,22,15,9,"1,4,9,15",3,1,1,320600,Myanmar,Myanmar,Myanmar,2,admin0,MMR,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,MMR,MMR,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Myanmar
83,348,22,16,9,"1,4,9,16",3,1,1,320700,Philippines,Philippines,Philippines,2,admin0,PHL,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,PHL,PHL,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Philippines
84,348,22,17,9,"1,4,9,17",3,1,1,320800,Sri Lanka,Sri Lanka,Sri Lanka,2,admin0,LKA,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,LKA,LKA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Sri Lanka
85,348,22,186,9,"1,4,9,186",3,1,1,320810,Seychelles,Seychelles,Seychelles,2,admin0,SYC,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,SYC,SYC,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Seychelles
86,348,22,18,9,"1,4,9,18",3,1,1,320900,Thailand,Thailand,Thailand,2,admin0,THA,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,THA,THA,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Thailand
87,348,22,19,9,"1,4,9,19",3,1,1,321000,Timor-Leste,Timor-Leste,Timor-Leste,2,admin0,TLS,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,TLS,TLS,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Timor-Leste
88,348,22,20,9,"1,4,9,20",3,1,1,321100,Vietnam,Vietnam,Vietnam,2,admin0,VNM,4,"Southeast Asia, East Asia, and Oceania",9,Southeast Asia,VNM,VNM,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Vietnam
89,348,22,21,4,"1,4,21",2,0,0,330000,Oceania,Oceania,Oceania,6,region,,4,"Southeast Asia, East Asia, and Oceania",21,Oceania,R17,R17,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Oceania
90,348,22,298,21,"1,4,21,298",3,1,1,330004,American Samoa,American Samoa,Am Samoa,8,nonsovereign,,4,"Southeast Asia, East Asia, and Oceania",21,Oceania,ASM,ASM,0,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,American Samoa
