location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label,who_label
751,111,565,102,"1,64,100,102,565",4,0,1,103.0,Tennessee,Tennessee,Tennessee,Tennessee,3,admin1,,64.0,High-income,100.0,High-income North America,USA_565,US-TN,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Tennessee,
751,111,566,102,"1,64,100,102,566",4,0,1,104.0,Texas,Texas,Texas,Texas,3,admin1,,64.0,High-income,100.0,High-income North America,USA_566,US-TX,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Texas,
751,111,567,102,"1,64,100,102,567",4,0,1,105.0,Utah,Utah,Utah,Utah,3,admin1,,64.0,High-income,100.0,High-income North America,USA_567,US-UT,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Utah,
751,111,568,102,"1,64,100,102,568",4,0,1,106.0,Vermont,Vermont,Vermont,Vermont,3,admin1,,64.0,High-income,100.0,High-income North America,USA_568,US-VT,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Vermont,
751,111,569,102,"1,64,100,102,569",4,0,1,107.0,Virginia,Virginia,Virginia,Virginia,3,admin1,,64.0,High-income,100.0,High-income North America,USA_569,US-VA,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Virginia,
751,111,570,102,"1,64,100,102,570",4,0,0,108.0,Washington,Washington,Washington,Washington,3,admin1,,64.0,High-income,100.0,High-income North America,USA_570,US-WA,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Washington,
751,111,60886,570,"1,64,100,102,570,60886",5,0,1,109.0,King and Snohomish Counties,King and Snohomish Counties,King and Snohomish Counties,King and Snohomish Counties,18,covid-19,,64.0,High-income,100.0,High-income North America,USA_60886,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,3539,570,"1,64,100,102,570,3539",5,0,1,110.0,Spokane County,Spokane County,Spokane,Spokane County,4,admin2,,64.0,High-income,100.0,High-income North America,USA_3539,53063,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60887,570,"1,64,100,102,570,60887",5,0,1,111.0,"Washington except for King, Snohomish, and Spokane Counties","Washington except for King, Snohomish, and Spokane Counties","Washington except for King, Snohomish, and Spokane Counties","Washington except for King, Snohomish, and Spokane Counties",18,covid-19,,64.0,High-income,100.0,High-income North America,USA_60887,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,571,102,"1,64,100,102,571",4,0,1,112.0,West Virginia,West Virginia,W Virginia,West Virginia,3,admin1,,64.0,High-income,100.0,High-income North America,USA_571,US-WV,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,West Virginia,
751,111,572,102,"1,64,100,102,572",4,0,1,113.0,Wisconsin,Wisconsin,Wisconsin,Wisconsin,3,admin1,,64.0,High-income,100.0,High-income North America,USA_572,US-WI,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Wisconsin,
751,111,573,102,"1,64,100,102,573",4,0,1,114.0,Wyoming,Wyoming,Wyoming,Wyoming,3,admin1,,64.0,High-income,100.0,High-income North America,USA_573,US-WY,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Wyoming,
751,111,96,64,"1,64,96",2,0,0,115.0,Southern Latin America,Southern Latin America,S Latin Am,Southern Latin America,6,region,,64.0,High-income,96.0,Southern Latin America,R13,R13,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Southern Latin America,Southern Latin America
751,111,97,96,"1,64,96,97",3,0,1,116.0,Argentina,Argentina,Argentina,Argentina,2,admin0,ARG,64.0,High-income,96.0,Southern Latin America,ARG,ARG,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Argentina,Argentine Republic
751,111,98,96,"1,64,96,98",3,0,1,117.0,Chile,Chile,Chile,Chile,2,admin0,CHL,64.0,High-income,96.0,Southern Latin America,CHL,CHL,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Chile,Republic of Chile
751,111,99,96,"1,64,96,99",3,0,1,118.0,Uruguay,Uruguay,Uruguay,Uruguay,2,admin0,URY,64.0,High-income,96.0,Southern Latin America,URY,URY,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Uruguay,Eastern Republic of Uruguay
751,111,73,64,"1,64,73",2,0,0,119.0,Western Europe,Western Europe,W Europe,Western Europe,6,region,,64.0,High-income,73.0,Western Europe,R10,R10,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Western Europe,Western Europe
751,111,74,73,"1,64,73,74",3,0,1,120.0,Andorra,Andorra,Andorra,Andorra,2,admin0,AND,64.0,High-income,73.0,Western Europe,AND,AND,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Andorra,Principality of Andorra
751,111,75,73,"1,64,73,75",3,0,1,121.0,Austria,Austria,Austria,Austria,2,admin0,AUT,64.0,High-income,73.0,Western Europe,AUT,AUT,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Austria,Republic of Austria
751,111,76,73,"1,64,73,76",3,0,1,122.0,Belgium,Belgium,Belgium,Belgium,2,admin0,BEL,64.0,High-income,73.0,Western Europe,BEL,BEL,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Belgium,Kingdom of Belgium
751,111,77,73,"1,64,73,77",3,0,1,123.0,Cyprus,Cyprus,Cyprus,Cyprus,2,admin0,CYP,64.0,High-income,73.0,Western Europe,CYP,CYP,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Cyprus,Republic of Cyprus
751,111,78,73,"1,64,73,78",3,0,1,124.0,Denmark,Denmark,Denmark,Denmark,2,admin0,DNK,64.0,High-income,73.0,Western Europe,DNK,DNK,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Denmark,Kingdom of Denmark
751,111,79,73,"1,64,73,79",3,0,1,125.0,Finland,Finland,Finland,Finland,2,admin0,FIN,64.0,High-income,73.0,Western Europe,FIN,FIN,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Finland,Republic of Finland
751,111,80,73,"1,64,73,80",3,0,1,126.0,France,France,France,France,2,admin0,FRA,64.0,High-income,73.0,Western Europe,FRA,FRA,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,France,French Republic
751,111,81,73,"1,64,73,81",3,0,0,127.0,Germany,Germany,Germany,Germany,2,admin0,DEU,64.0,High-income,73.0,Western Europe,DEU,DEU,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Germany,Federal Republic of Germany
751,111,60377,81,"1,64,73,81,60377",4,0,1,128.0,Baden-Württemberg,Baden-Wurttemberg,Baden-Wurttemberg,Baden-Württemberg,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60377,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60378,81,"1,64,73,81,60378",4,0,1,129.0,Bavaria,Bavaria,Bavaria,Bavaria,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60378,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60379,81,"1,64,73,81,60379",4,0,1,130.0,Berlin,Berlin,Berlin,Berlin,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60379,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60380,81,"1,64,73,81,60380",4,0,1,131.0,Brandenburg,Brandenburg,Brandenburg,Brandenburg,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60380,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60381,81,"1,64,73,81,60381",4,0,1,132.0,Bremen,Bremen,Bremen,Bremen,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60381,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60382,81,"1,64,73,81,60382",4,0,1,133.0,Hamburg,Hamburg,Hamburg,Hamburg,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60382,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60383,81,"1,64,73,81,60383",4,0,1,134.0,Hesse,Hesse,Hesse,Hesse,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60383,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60384,81,"1,64,73,81,60384",4,0,1,135.0,Lower Saxony,Lower Saxony,Lower Saxony,Lower Saxony,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60384,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60385,81,"1,64,73,81,60385",4,0,1,136.0,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60385,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60386,81,"1,64,73,81,60386",4,0,1,137.0,North Rhine-Westphalia,North Rhine-Westphalia,North Rhine-Westphalia,North Rhine-Westphalia,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60386,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60387,81,"1,64,73,81,60387",4,0,1,138.0,Rhineland-Palatinate,Rhineland-Palatinate,Rhineland-Palatinate,Rhineland-Palatinate,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60387,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60388,81,"1,64,73,81,60388",4,0,1,139.0,Saarland,Saarland,Saarland,Saarland,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60388,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60390,81,"1,64,73,81,60390",4,0,1,140.0,Saxony,Saxony,Saxony,Saxony,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60390,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60389,81,"1,64,73,81,60389",4,0,1,141.0,Saxony-Anhalt,Saxony-Anhalt,Saxony-Anhalt,Saxony-Anhalt,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60389,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60391,81,"1,64,73,81,60391",4,0,1,142.0,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Holstein,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60391,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60392,81,"1,64,73,81,60392",4,0,1,143.0,Thuringia,Thuringia,Thuringia,Thuringia,18,covid-19,,64.0,High-income,73.0,Western Europe,DEU_60392,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,82,73,"1,64,73,82",3,0,1,144.0,Greece,Greece,Greece,Greece,2,admin0,GRC,64.0,High-income,73.0,Western Europe,GRC,GRC,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Greece,Hellenic Republic
751,111,83,73,"1,64,73,83",3,0,1,145.0,Iceland,Iceland,Iceland,Iceland,2,admin0,ISL,64.0,High-income,73.0,Western Europe,ISL,ISL,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Iceland,Republic of Iceland
751,111,84,73,"1,64,73,84",3,0,1,146.0,Ireland,Ireland,Ireland,Ireland,2,admin0,IRL,64.0,High-income,73.0,Western Europe,IRL,IRL,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Ireland,Ireland
751,111,85,73,"1,64,73,85",3,0,1,147.0,Israel,Israel,Israel,Israel,2,admin0,ISR,64.0,High-income,73.0,Western Europe,ISR,ISR,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Israel,State of Israel
751,111,86,73,"1,64,73,86",3,0,0,148.0,Italy,Italy,Italy,Italy,2,admin0,ITA,64.0,High-income,73.0,Western Europe,ITA,ITA,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Italy,Republic of Italy
751,111,35507,86,"1,64,73,86,35507",4,0,1,149.0,Abruzzo,Abruzzo,Abruzzo,Abruzzo,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35507,IT-65,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Abruzzo,
751,111,35511,86,"1,64,73,86,35511",4,0,1,150.0,Basilicata,Basilicata,Basilicata,Basilicata,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35511,IT-77,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Basilicata,
751,111,35512,86,"1,64,73,86,35512",4,0,1,151.0,Calabria,Calabria,Calabria,Calabria,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35512,IT-78,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Calabria,
751,111,35509,86,"1,64,73,86,35509",4,0,1,152.0,Campania,Campania,Campania,Campania,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35509,IT-72,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Campania,
751,111,35502,86,"1,64,73,86,35502",4,0,1,153.0,Emilia-Romagna,Emilia-Romagna,Emilia-Romagna,Emilia-Romagna,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35502,IT-45,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Emilia-Romagna,
751,111,35501,86,"1,64,73,86,35501",4,0,1,154.0,Friuli-Venezia Giulia,Friuli-Venezia Giulia,Friuli-Venezia Giulia,Friuli-Venezia Giulia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35501,IT-36,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Friuli-Venezia Giulia,
751,111,35506,86,"1,64,73,86,35506",4,0,1,155.0,Lazio,Lazio,Lazio,Lazio,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35506,IT-62,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Lazio,
751,111,35496,86,"1,64,73,86,35496",4,0,1,156.0,Liguria,Liguria,Liguria,Liguria,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35496,IT-42,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Liguria,
751,111,35497,86,"1,64,73,86,35497",4,0,1,157.0,Lombardia,Lombardia,Lombardia,Lombardia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35497,IT-25,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Lombardia,
751,111,35505,86,"1,64,73,86,35505",4,0,1,158.0,Marche,Marche,Marche,Marche,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35505,IT-57,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Marche,
751,111,35508,86,"1,64,73,86,35508",4,0,1,159.0,Molise,Molise,Molise,Molise,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35508,IT-67,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Molise,
751,111,35494,86,"1,64,73,86,35494",4,0,1,160.0,Piemonte,Piemonte,Piemonte,Piemonte,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35494,IT-21,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Piemonte,
751,111,35498,86,"1,64,73,86,35498",4,0,1,161.0,Provincia autonoma di Bolzano,Provincia autonoma di Bolzano,Prov. autonoma di Bolzano,Prov. autonoma di Bolzano,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35498,IT-BZ,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Prov. autonoma di Bolzano,
751,111,35499,86,"1,64,73,86,35499",4,0,1,162.0,Provincia autonoma di Trento,Provincia autonoma di Trento,Prov. autonoma di Trento,Provincia autonoma di Trento,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35499,IT-TN,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Prov. autonoma di Trento,
751,111,35510,86,"1,64,73,86,35510",4,0,1,163.0,Puglia,Puglia,Puglia,Puglia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35510,IT-75,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Puglia,
751,111,35514,86,"1,64,73,86,35514",4,0,1,164.0,Sardegna,Sardegna,Sardegna,Sardegna,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35514,IT-88,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Sardegna,
751,111,35513,86,"1,64,73,86,35513",4,0,1,165.0,Sicilia,Sicilia,Sicilia,Sicilia,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35513,IT-82,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Sicilia,
751,111,35503,86,"1,64,73,86,35503",4,0,1,166.0,Toscana,Toscana,Toscana,Toscana,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35503,IT-52,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Toscana,
751,111,35504,86,"1,64,73,86,35504",4,0,1,167.0,Umbria,Umbria,Umbria,Umbria,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35504,IT-55,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Umbria,
751,111,35495,86,"1,64,73,86,35495",4,0,1,168.0,Valle d'Aosta,Valle d'Aosta,Valle d'Aosta,Valle d'Aosta,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35495,IT-23,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Valle d'Aosta,
751,111,35500,86,"1,64,73,86,35500",4,0,1,169.0,Veneto,Veneto,Veneto,Veneto,3,admin1,,64.0,High-income,73.0,Western Europe,ITA_35500,IT-34,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Veneto,
751,111,87,73,"1,64,73,87",3,0,1,170.0,Luxembourg,Luxembourg,Luxembourg,Luxembourg,2,admin0,LUX,64.0,High-income,73.0,Western Europe,LUX,LUX,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Luxembourg,Grand Duchy of Luxembourg
751,111,88,73,"1,64,73,88",3,0,1,171.0,Malta,Malta,Malta,Malta,2,admin0,MLT,64.0,High-income,73.0,Western Europe,MLT,MLT,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Malta,Republic of Malta
751,111,367,73,"1,64,73,367",3,0,1,172.0,Monaco,Monaco,Monaco,Monaco,2,admin0,,64.0,High-income,73.0,Western Europe,MCO,MCO,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Monaco,Principality of Monaco
751,111,89,73,"1,64,73,89",3,0,1,173.0,Netherlands,Netherlands,Netherlands,Netherlands,2,admin0,NLD,64.0,High-income,73.0,Western Europe,NLD,NLD,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Netherlands,Kingdom of the Netherlands
751,111,90,73,"1,64,73,90",3,0,1,174.0,Norway,Norway,Norway,Norway,2,admin0,NOR,64.0,High-income,73.0,Western Europe,NOR,NOR,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Norway,Kingdom of Norway
751,111,91,73,"1,64,73,91",3,0,1,175.0,Portugal,Portugal,Portugal,Portugal,2,admin0,PRT,64.0,High-income,73.0,Western Europe,PRT,PRT,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Portugal,Portuguese Republic
751,111,396,73,"1,64,73,396",3,0,1,176.0,San Marino,San Marino,San Marino,San Marino,2,admin0,,64.0,High-income,73.0,Western Europe,SMR,SMR,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,San Marino,Republic of San Marino
751,111,92,73,"1,64,73,92",3,0,0,177.0,Spain,Spain,Spain,Spain,2,admin0,ESP,64.0,High-income,73.0,Western Europe,ESP,ESP,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Spain,Kingdom of Spain
751,111,60357,92,"1,64,73,92,60357",4,0,1,178.0,Andalucia,Andalucia,Andalucia,Andalucia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60357,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60358,92,"1,64,73,92,60358",4,0,1,179.0,Aragon,Aragon,Aragon,Aragon,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60358,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60365,92,"1,64,73,92,60365",4,0,1,180.0,Asturias,Asturias,Asturias,Asturias,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60365,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60363,92,"1,64,73,92,60363",4,0,1,181.0,Balearic Islands,Balearic Islands,Balearic Islands,Balearic Islands,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60363,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60374,92,"1,64,73,92,60374",4,0,1,182.0,Basque Country,Basque Country,Basque Country,Basque Country,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60374,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60364,92,"1,64,73,92,60364",4,0,1,183.0,Canary Islands,Canary Islands,Canary Islands,Canary Islands,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60364,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60359,92,"1,64,73,92,60359",4,0,1,184.0,Cantabria,Cantabria,Cantabria,Cantabria,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60359,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60367,92,"1,64,73,92,60367",4,0,1,185.0,Castile and León,Castile and Leon,Castile and Leon,Castile and León,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60367,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60360,92,"1,64,73,92,60360",4,0,1,186.0,Castilla-La Mancha,Castilla-La Mancha,Castilla-La Mancha,Castilla-La Mancha,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60360,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60368,92,"1,64,73,92,60368",4,0,1,187.0,Catalonia,Catalonia,Catalonia,Catalonia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60368,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60369,92,"1,64,73,92,60369",4,0,1,188.0,Ceuta,Ceuta,Ceuta,Ceuta,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60369,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60361,92,"1,64,73,92,60361",4,0,1,189.0,Community of Madrid,Community of Madrid,Community of Madrid,Community of Madrid,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60361,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60362,92,"1,64,73,92,60362",4,0,1,190.0,Extremadura,Extremadura,Extremadura,Extremadura,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60362,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60372,92,"1,64,73,92,60372",4,0,1,191.0,Galicia,Galicia,Galicia,Galicia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60372,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60376,92,"1,64,73,92,60376",4,0,1,192.0,La Rioja,La Rioja,La Rioja,La Rioja,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60376,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60373,92,"1,64,73,92,60373",4,0,1,193.0,Melilla,Melilla,Melilla,Melilla,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60373,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60366,92,"1,64,73,92,60366",4,0,1,194.0,Murcia,Murcia,Murcia,Murcia,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60366,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
