model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper
lanl,2020-09-06,Afghanistan,AFG,2020-09-06,1412,1412,1412
lanl,2020-09-06,Afghanistan,AFG,2020-09-07,1414.38706389682,1412.40640990368,1420.19448501816
lanl,2020-09-06,Afghanistan,AFG,2020-09-08,1416.9111500532,1413.24481159784,1425.54610346398
lanl,2020-09-06,Afghanistan,AFG,2020-09-09,1419.34567891166,1414.05192769136,1431.4658355604
lanl,2020-09-06,Afghanistan,AFG,2020-09-10,1421.68309182726,1414.84779648772,1436.53453796679
lanl,2020-09-06,Afghanistan,AFG,2020-09-11,1424.0240484436,1415.7649021207,1441.33690865211
lanl,2020-09-06,Afghanistan,AFG,2020-09-12,1426.28765291548,1416.46801119685,1445.75559089087
lanl,2020-09-06,Afghanistan,AFG,2020-09-13,1428.72964772873,1417.3465808823,1451.2145742952
lanl,2020-09-06,Afghanistan,AFG,2020-09-14,1430.74526014168,1418.12676513119,1455.70922532276
lanl,2020-09-06,Afghanistan,AFG,2020-09-15,1432.94453855376,1418.99552615641,1461.28581084168
lanl,2020-09-06,Afghanistan,AFG,2020-09-16,1434.82705699684,1420.16312837431,1466.40551052531
lanl,2020-09-06,Afghanistan,AFG,2020-09-17,1436.93123640592,1420.99521670511,1471.73365226241
lanl,2020-09-06,Afghanistan,AFG,2020-09-18,1438.78561491908,1421.58708249754,1476.11674515497
lanl,2020-09-06,Afghanistan,AFG,2020-09-19,1440.85958290602,1422.04591520107,1480.18745297336
lanl,2020-09-06,Afghanistan,AFG,2020-09-20,1442.60638873353,1422.45185563856,1484.66840247969
lanl,2020-09-06,Afghanistan,AFG,2020-09-21,1444.39335493025,1423.05559409382,1488.84266439343
lanl,2020-09-06,Afghanistan,AFG,2020-09-22,1445.79331209734,1423.42978057779,1493.08508243465
lanl,2020-09-06,Afghanistan,AFG,2020-09-23,1447.40114558159,1423.91762771452,1497.17763253317
lanl,2020-09-06,Afghanistan,AFG,2020-09-24,1448.81835366618,1424.52010964129,1501.20769041275
lanl,2020-09-06,Afghanistan,AFG,2020-09-25,1450.57788469248,1424.96870530813,1505.19771393345
lanl,2020-09-06,Afghanistan,AFG,2020-09-26,1452.10094208747,1425.18195479543,1508.95397036756
lanl,2020-09-06,Afghanistan,AFG,2020-09-27,1453.30471305367,1425.67187046664,1513.35460821851
lanl,2020-09-06,Afghanistan,AFG,2020-09-28,1455.02056811334,1425.98413973154,1516.89090630658
lanl,2020-09-06,Afghanistan,AFG,2020-09-29,1456.63772910736,1426.48619480226,1521.5552760877
lanl,2020-09-06,Afghanistan,AFG,2020-09-30,1457.71179521198,1427.00067818539,1524.19689270842
lanl,2020-09-06,Afghanistan,AFG,2020-10-01,1459.11391731869,1427.45299681249,1528.87497601827
lanl,2020-09-06,Afghanistan,AFG,2020-10-02,1460.25196824013,1427.91422497331,1530.8785790751
lanl,2020-09-06,Afghanistan,AFG,2020-10-03,1461.53596691362,1428.00104148354,1533.74880654192
lanl,2020-09-06,Afghanistan,AFG,2020-10-04,1462.76825872825,1428.14182585886,1537.48031790564
lanl,2020-09-06,Afghanistan,AFG,2020-10-05,1463.95988718513,1428.45671597389,1541.74564139488
lanl,2020-09-06,Afghanistan,AFG,2020-10-06,1465.03989529173,1428.68302351327,1545.53696281972
lanl,2020-09-06,Afghanistan,AFG,2020-10-07,1466.25246939303,1429.23228033586,1548.92084738083
lanl,2020-09-06,Afghanistan,AFG,2020-10-08,1467.09332122327,1429.52740502503,1552.12800708757
lanl,2020-09-06,Afghanistan,AFG,2020-10-09,1467.99031716138,1429.74214219593,1555.45777309466
lanl,2020-09-06,Afghanistan,AFG,2020-10-10,1469.15576275739,1429.98632517585,1559.15339142512
lanl,2020-09-06,Afghanistan,AFG,2020-10-11,1470.18140243516,1430.23534029184,1560.88343726237
lanl,2020-09-06,Afghanistan,AFG,2020-10-12,1471.08075568542,1430.62006522039,1562.90111858902
lanl,2020-09-06,Afghanistan,AFG,2020-10-13,1472.15002540631,1430.67523149219,1565.33665603158
lanl,2020-09-06,Afghanistan,AFG,2020-10-14,1472.9347225775,1430.80346286918,1568.41011171576
lanl,2020-09-06,Afghanistan,AFG,2020-10-15,1473.87195502211,1430.85928212226,1571.18802103606
lanl,2020-09-06,Afghanistan,AFG,2020-10-16,1474.63759492503,1431.08960233881,1575.6618863433
lanl,2020-09-06,Afghanistan,AFG,2020-10-17,1475.50722922901,1431.86691884078,1576.8233572039
lanl,2020-09-06,Afghanistan,AFG,2020-10-18,1476.05571097649,1431.88612700524,1579.72331576165
lanl,2020-09-06,Afghanistan,AFG,2020-10-19,1476.88842485249,1432.14323256572,1584.13893405472
lanl,2020-09-06,Afghanistan,AFG,2020-10-20,1477.44238161021,1432.23432640462,1585.24366091759
lanl,2020-09-06,Afghanistan,AFG,2020-10-21,1478.00943968121,1432.29579447987,1587.80419178007
lanl,2020-09-06,Afghanistan,AFG,2020-10-22,1478.54912672923,1432.43250927548,1589.67693450347
lanl,2020-09-06,Afghanistan,AFG,2020-10-23,1479.04585640136,1432.55173553362,1592.44206782306
lanl,2020-09-06,Afghanistan,AFG,2020-10-24,1479.64564350688,1432.58619065701,1594.36147683568
lanl,2020-09-06,Alabama,USA_523,2020-09-06,2276,2276,2276
lanl,2020-09-06,Alabama,USA_523,2020-09-07,2288.04477571962,2279.80230851125,2304.11033244806
lanl,2020-09-06,Alabama,USA_523,2020-09-08,2300.07561725601,2284.89128710143,2329.33288977896
lanl,2020-09-06,Alabama,USA_523,2020-09-09,2311.706707165,2289.41083636949,2353.84951734892
lanl,2020-09-06,Alabama,USA_523,2020-09-10,2322.80137764379,2293.54380590583,2377.57549492386
lanl,2020-09-06,Alabama,USA_523,2020-09-11,2333.67532220757,2298.12793992627,2401.10126658566
lanl,2020-09-06,Alabama,USA_523,2020-09-12,2343.67874228484,2302.80390956977,2425.38246448409
lanl,2020-09-06,Alabama,USA_523,2020-09-13,2353.18952235944,2306.30269250709,2451.05859489876
lanl,2020-09-06,Alabama,USA_523,2020-09-14,2362.85085109385,2309.0368184016,2470.62557832078
lanl,2020-09-06,Alabama,USA_523,2020-09-15,2372.4484200082,2313.2378850683,2494.68243574752
lanl,2020-09-06,Alabama,USA_523,2020-09-16,2381.52344648407,2316.82577566878,2517.22217377036
lanl,2020-09-06,Alabama,USA_523,2020-09-17,2389.77832361151,2319.59850461122,2540.87132811687
lanl,2020-09-06,Alabama,USA_523,2020-09-18,2397.7617179097,2321.62240112852,2560.45103075567
lanl,2020-09-06,Alabama,USA_523,2020-09-19,2405.66525942405,2324.6716773929,2578.83431321755
lanl,2020-09-06,Alabama,USA_523,2020-09-20,2413.03245266329,2327.42515838104,2599.79665339398
lanl,2020-09-06,Alabama,USA_523,2020-09-21,2420.54433241578,2330.01441351665,2622.96553239537
lanl,2020-09-06,Alabama,USA_523,2020-09-22,2427.99551609665,2331.43114160263,2642.02317354549
lanl,2020-09-06,Alabama,USA_523,2020-09-23,2435.54110405984,2333.09728313983,2662.88593131839
lanl,2020-09-06,Alabama,USA_523,2020-09-24,2441.60776772409,2335.90768024811,2680.49001203744
lanl,2020-09-06,Alabama,USA_523,2020-09-25,2448.12685093324,2337.01717060109,2696.51022686231
lanl,2020-09-06,Alabama,USA_523,2020-09-26,2454.76907014641,2338.96610182162,2711.24366777709
lanl,2020-09-06,Alabama,USA_523,2020-09-27,2460.98323799573,2340.47348440026,2729.2379802799
lanl,2020-09-06,Alabama,USA_523,2020-09-28,2465.93992863762,2343.55120703878,2750.55270519106
lanl,2020-09-06,Alabama,USA_523,2020-09-29,2471.73755534069,2345.1878218045,2766.32642176619
lanl,2020-09-06,Alabama,USA_523,2020-09-30,2478.51530934093,2346.03093376105,2785.24587283522
lanl,2020-09-06,Alabama,USA_523,2020-10-01,2483.29557481531,2346.69293557272,2795.42145748288
lanl,2020-09-06,Alabama,USA_523,2020-10-02,2487.74360341195,2348.57204525707,2818.52873329246
lanl,2020-09-06,Alabama,USA_523,2020-10-03,2492.7756986054,2349.20849235578,2835.15467283568
lanl,2020-09-06,Alabama,USA_523,2020-10-04,2497.80225774516,2350.62523947927,2848.82241588873
lanl,2020-09-06,Alabama,USA_523,2020-10-05,2502.65188602046,2351.81508339751,2867.82090730047
lanl,2020-09-06,Alabama,USA_523,2020-10-06,2506.80094635494,2352.77149240419,2880.8818431158
lanl,2020-09-06,Alabama,USA_523,2020-10-07,2511.17436666667,2353.72846952552,2892.01107758595
lanl,2020-09-06,Alabama,USA_523,2020-10-08,2513.92098940637,2355.012326604,2906.88825320562
lanl,2020-09-06,Alabama,USA_523,2020-10-09,2518.43724164252,2355.67174405942,2921.59618983814
lanl,2020-09-06,Alabama,USA_523,2020-10-10,2523.16270113041,2356.00454619738,2940.00708261853
lanl,2020-09-06,Alabama,USA_523,2020-10-11,2526.68893802567,2356.60336183957,2957.62081764751
lanl,2020-09-06,Alabama,USA_523,2020-10-12,2529.26537958389,2357.33999086266,2968.6911610735
lanl,2020-09-06,Alabama,USA_523,2020-10-13,2533.13730163535,2357.9620419754,2982.93178240313
lanl,2020-09-06,Alabama,USA_523,2020-10-14,2535.91436096311,2359.00665144206,2996.71507039874
lanl,2020-09-06,Alabama,USA_523,2020-10-15,2538.53455579762,2360.79745438378,3005.54807637182
lanl,2020-09-06,Alabama,USA_523,2020-10-16,2542.58942145925,2360.92192261618,3011.6328384676
lanl,2020-09-06,Alabama,USA_523,2020-10-17,2545.32930176792,2361.55915450982,3024.49472156996
lanl,2020-09-06,Alabama,USA_523,2020-10-18,2548.12993148618,2362.43875053063,3035.59018248839
lanl,2020-09-06,Alabama,USA_523,2020-10-19,2551.2626903701,2362.89027209478,3046.55808069551
lanl,2020-09-06,Alabama,USA_523,2020-10-20,2552.73892855314,2363.24635532433,3060.65364382193
lanl,2020-09-06,Alabama,USA_523,2020-10-21,2555.0412055504,2363.54500032088,3067.98413790829
lanl,2020-09-06,Alabama,USA_523,2020-10-22,2557.54633482807,2364.24417108274,3082.71105003161
lanl,2020-09-06,Alabama,USA_523,2020-10-23,2559.30045166996,2364.3145111807,3096.19991496086
lanl,2020-09-06,Alabama,USA_523,2020-10-24,2561.51544867604,2364.5685391809,3104.02171949283
lanl,2020-09-06,Alaska,USA_524,2020-09-06,42,42,42
lanl,2020-09-06,Alaska,USA_524,2020-09-07,42.4037571265889,42.0310211674949,45.0649081390836
lanl,2020-09-06,Alaska,USA_524,2020-09-08,42.9310001414881,42.1171165391952,47.292466116854
lanl,2020-09-06,Alaska,USA_524,2020-09-09,43.5125050495097,42.2338067311151,49.3507127840973
lanl,2020-09-06,Alaska,USA_524,2020-09-10,44.1477777082558,42.3537394038062,50.7786767777987
lanl,2020-09-06,Alaska,USA_524,2020-09-11,44.7312196252533,42.4809201361466,52.4932390931959
lanl,2020-09-06,Alaska,USA_524,2020-09-12,45.2913836794848,42.6259269074215,54.0137326053845
lanl,2020-09-06,Alaska,USA_524,2020-09-13,45.9080694092193,42.7441689837408,55.8137139134362
lanl,2020-09-06,Alaska,USA_524,2020-09-14,46.4491183836178,42.919417265403,57.4071003937253
lanl,2020-09-06,Alaska,USA_524,2020-09-15,47.0564607316396,43.027228203654,58.9135395436201
lanl,2020-09-06,Alaska,USA_524,2020-09-16,47.5846889163984,43.1946471858984,59.8340345901422
lanl,2020-09-06,Alaska,USA_524,2020-09-17,48.0778922735748,43.3398111841205,61.680110716255
lanl,2020-09-06,Alaska,USA_524,2020-09-18,48.495226250862,43.4389593746278,63.5262207203192
lanl,2020-09-06,Alaska,USA_524,2020-09-19,49.0248563861415,43.51657200806,65.3192134855269
lanl,2020-09-06,Alaska,USA_524,2020-09-20,49.5018247274656,43.6760641196886,66.7882826037273
lanl,2020-09-06,Alaska,USA_524,2020-09-21,49.9857262630717,43.8540865807286,68.0387197226736
lanl,2020-09-06,Alaska,USA_524,2020-09-22,50.4860473363267,43.9974450241863,69.7745692671859
lanl,2020-09-06,Alaska,USA_524,2020-09-23,51.0068094302649,44.0668468144635,71.5219526111438
lanl,2020-09-06,Alaska,USA_524,2020-09-24,51.4983313994589,44.172830430362,73.8152560931266
lanl,2020-09-06,Alaska,USA_524,2020-09-25,52.0522030711623,44.339591433548,75.296968225056
lanl,2020-09-06,Alaska,USA_524,2020-09-26,52.5169324549216,44.4457209880043,76.8666284826212
lanl,2020-09-06,Alaska,USA_524,2020-09-27,52.8905118570604,44.5785722861176,78.2781126966552
lanl,2020-09-06,Alaska,USA_524,2020-09-28,53.2677972271829,44.6325603513965,80.4319252131764
lanl,2020-09-06,Alaska,USA_524,2020-09-29,53.6881411150193,44.6765552144455,82.3802909271485
lanl,2020-09-06,Alaska,USA_524,2020-09-30,54.1237050259637,44.7802541216616,83.8238239416028
lanl,2020-09-06,Alaska,USA_524,2020-10-01,54.4356627168403,44.8394127976735,85.6007949478998
lanl,2020-09-06,Alaska,USA_524,2020-10-02,54.9066407095095,44.9163829581845,87.2098329584784
lanl,2020-09-06,Alaska,USA_524,2020-10-03,55.3170266239132,45.0642147515048,88.9226788523518
lanl,2020-09-06,Alaska,USA_524,2020-10-04,55.7230031195104,45.1205975295578,90.2819535627077
lanl,2020-09-06,Alaska,USA_524,2020-10-05,56.1385011682314,45.166069546317,91.6960520308033
lanl,2020-09-06,Alaska,USA_524,2020-10-06,56.4381932431777,45.1746639989504,92.8379965933445
lanl,2020-09-06,Alaska,USA_524,2020-10-07,56.765725001223,45.2399416585968,95.3820340253735
lanl,2020-09-06,Alaska,USA_524,2020-10-08,57.0975698881063,45.3840964677395,97.0911514873061
lanl,2020-09-06,Alaska,USA_524,2020-10-09,57.4756049053442,45.4749143643031,98.7354875317986
lanl,2020-09-06,Alaska,USA_524,2020-10-10,57.8406542912288,45.5138776849402,99.9285387077902
lanl,2020-09-06,Alaska,USA_524,2020-10-11,58.0770028418633,45.6423605331506,102.315493336605
lanl,2020-09-06,Alaska,USA_524,2020-10-12,58.4283823704674,45.7037283887865,103.866857722062
lanl,2020-09-06,Alaska,USA_524,2020-10-13,58.7974087854523,45.7463421822024,104.694857270903
lanl,2020-09-06,Alaska,USA_524,2020-10-14,59.1108393230514,45.8081794433305,106.694801065943
lanl,2020-09-06,Alaska,USA_524,2020-10-15,59.3877939698238,45.8916938191781,108.829571856816
lanl,2020-09-06,Alaska,USA_524,2020-10-16,59.6333084636606,45.9601022346541,109.798650023124
lanl,2020-09-06,Alaska,USA_524,2020-10-17,59.9566179906719,45.9773782282221,111.89855619252
lanl,2020-09-06,Alaska,USA_524,2020-10-18,60.1527483557367,46.024927292652,113.68116573814
lanl,2020-09-06,Alaska,USA_524,2020-10-19,60.485696259637,46.1153455851563,114.667240099541
lanl,2020-09-06,Alaska,USA_524,2020-10-20,60.8270825148501,46.1398437135626,116.292507910481
lanl,2020-09-06,Alaska,USA_524,2020-10-21,61.0692210575178,46.1431115086615,117.622775394616
lanl,2020-09-06,Alaska,USA_524,2020-10-22,61.2652822226791,46.1572595115845,119.54336067958
lanl,2020-09-06,Alaska,USA_524,2020-10-23,61.423604539738,46.1587417973938,120.992635207866
lanl,2020-09-06,Alaska,USA_524,2020-10-24,61.5983885037243,46.2253925361859,122.923516494443
lanl,2020-09-06,Albania,ALB,2020-09-06,316,316,316
lanl,2020-09-06,Albania,ALB,2020-09-07,319.733755011901,316.798432058213,326.472456895795
lanl,2020-09-06,Albania,ALB,2020-09-08,323.790367873111,318.20765352496,334.807679512224
lanl,2020-09-06,Albania,ALB,2020-09-09,327.907870200477,319.800513228333,342.826022737765
lanl,2020-09-06,Albania,ALB,2020-09-10,331.742379840396,320.963297984611,350.71697181367
lanl,2020-09-06,Albania,ALB,2020-09-11,335.436525808491,322.451491070365,358.926558860359
lanl,2020-09-06,Albania,ALB,2020-09-12,339.165052003737,324.1168180029,367.783616034863
lanl,2020-09-06,Albania,ALB,2020-09-13,342.930339639251,325.409613740645,374.784399151271
lanl,2020-09-06,Albania,ALB,2020-09-14,346.522461938027,326.420133934506,382.95101131338
lanl,2020-09-06,Albania,ALB,2020-09-15,350.090912752102,327.55628793577,390.950636088844
lanl,2020-09-06,Albania,ALB,2020-09-16,353.415980527255,328.913388263033,399.713887714928
lanl,2020-09-06,Albania,ALB,2020-09-17,357.024898062324,330.133539442337,407.866940217227
lanl,2020-09-06,Albania,ALB,2020-09-18,360.621813041943,331.21936755922,416.201457530438
lanl,2020-09-06,Albania,ALB,2020-09-19,363.932517200588,332.236786714208,425.875114801105
lanl,2020-09-06,Albania,ALB,2020-09-20,367.095684462366,333.473752216158,434.40546836904
lanl,2020-09-06,Albania,ALB,2020-09-21,369.920601046717,334.421193274227,441.846471807405
lanl,2020-09-06,Albania,ALB,2020-09-22,372.37192217292,335.423819908547,450.729232705517
lanl,2020-09-06,Albania,ALB,2020-09-23,375.183669727074,336.988265204561,458.674395873898
lanl,2020-09-06,Albania,ALB,2020-09-24,378.782965673712,337.570868294144,468.141759105168
lanl,2020-09-06,Albania,ALB,2020-09-25,381.817471479064,338.36739040917,477.289414796581
lanl,2020-09-06,Albania,ALB,2020-09-26,384.326143409282,339.577665913266,486.358822410571
lanl,2020-09-06,Albania,ALB,2020-09-27,387.149687560144,340.3616498765,496.280170061555
lanl,2020-09-06,Albania,ALB,2020-09-28,389.574784302378,340.917030136919,505.071981866003
lanl,2020-09-06,Albania,ALB,2020-09-29,392.203564846396,341.623012232807,513.60046449246
lanl,2020-09-06,Albania,ALB,2020-09-30,394.954924177956,342.508209994171,521.263432069336
lanl,2020-09-06,Albania,ALB,2020-10-01,397.091967736719,343.024438444288,530.11675828281
lanl,2020-09-06,Albania,ALB,2020-10-02,399.253727508546,344.006302267283,539.290421799041
lanl,2020-09-06,Albania,ALB,2020-10-03,401.982712459428,344.412716855844,548.290891676944
lanl,2020-09-06,Albania,ALB,2020-10-04,404.259122959668,344.896803794696,558.280793773544
lanl,2020-09-06,Albania,ALB,2020-10-05,406.411558270622,345.317234815582,567.39474948812
lanl,2020-09-06,Albania,ALB,2020-10-06,408.16191921799,346.244881274317,574.904751970856
lanl,2020-09-06,Albania,ALB,2020-10-07,410.264624026529,346.70500130819,584.240985471132
lanl,2020-09-06,Albania,ALB,2020-10-08,412.422376312069,347.239259942543,591.634392812911
lanl,2020-09-06,Albania,ALB,2020-10-09,414.477186842113,347.477202613096,598.594030457003
lanl,2020-09-06,Albania,ALB,2020-10-10,416.433866726429,347.649571981092,605.171901770295
lanl,2020-09-06,Albania,ALB,2020-10-11,418.893153472824,347.798753187264,614.251028866095
lanl,2020-09-06,Albania,ALB,2020-10-12,420.794391622802,348.664504064691,621.826761136851
lanl,2020-09-06,Albania,ALB,2020-10-13,422.727953953665,348.863636415887,628.823618090191
lanl,2020-09-06,Albania,ALB,2020-10-14,424.1782617431,349.409796013518,639.18924785637
lanl,2020-09-06,Albania,ALB,2020-10-15,425.996642041819,349.750303070081,646.86911264999
lanl,2020-09-06,Albania,ALB,2020-10-16,427.592287285847,350.203082255346,656.926912858666
lanl,2020-09-06,Albania,ALB,2020-10-17,429.26812410044,350.463550047306,665.287051142223
lanl,2020-09-06,Albania,ALB,2020-10-18,431.184099624838,350.71753903367,674.197230711419
