model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper
yyg,2020-06-30,Alabama,USA_523,2020-06-30,950,,
yyg,2020-06-30,Alabama,USA_523,2020-07-01,962,956,968
yyg,2020-06-30,Alabama,USA_523,2020-07-02,974,963,986
yyg,2020-06-30,Alabama,USA_523,2020-07-03,986,969,1004
yyg,2020-06-30,Alabama,USA_523,2020-07-04,998,976,1023
yyg,2020-06-30,Alabama,USA_523,2020-07-05,1010,983,1042
yyg,2020-06-30,Alabama,USA_523,2020-07-06,1023,989,1061
yyg,2020-06-30,Alabama,USA_523,2020-07-07,1036,996,1081
yyg,2020-06-30,Alabama,USA_523,2020-07-08,1049,1002,1101
yyg,2020-06-30,Alabama,USA_523,2020-07-09,1062,1008,1122
yyg,2020-06-30,Alabama,USA_523,2020-07-10,1075,1015,1143
yyg,2020-06-30,Alabama,USA_523,2020-07-11,1089,1021,1165
yyg,2020-06-30,Alabama,USA_523,2020-07-12,1102,1027,1187
yyg,2020-06-30,Alabama,USA_523,2020-07-13,1116,1033,1210
yyg,2020-06-30,Alabama,USA_523,2020-07-14,1130,1039,1233
yyg,2020-06-30,Alabama,USA_523,2020-07-15,1145,1045,1256
yyg,2020-06-30,Alabama,USA_523,2020-07-16,1159,1051,1280
yyg,2020-06-30,Alabama,USA_523,2020-07-17,1174,1057,1304
yyg,2020-06-30,Alabama,USA_523,2020-07-18,1189,1063,1329
yyg,2020-06-30,Alabama,USA_523,2020-07-19,1204,1069,1354
yyg,2020-06-30,Alabama,USA_523,2020-07-20,1219,1074,1380
yyg,2020-06-30,Alabama,USA_523,2020-07-21,1234,1080,1406
yyg,2020-06-30,Alabama,USA_523,2020-07-22,1250,1085,1432
yyg,2020-06-30,Alabama,USA_523,2020-07-23,1265,1091,1459
yyg,2020-06-30,Alabama,USA_523,2020-07-24,1281,1096,1486
yyg,2020-06-30,Alabama,USA_523,2020-07-25,1297,1102,1514
yyg,2020-06-30,Alabama,USA_523,2020-07-26,1314,1107,1543
yyg,2020-06-30,Alabama,USA_523,2020-07-27,1331,1112,1573
yyg,2020-06-30,Alabama,USA_523,2020-07-28,1348,1118,1604
yyg,2020-06-30,Alabama,USA_523,2020-07-29,1366,1123,1636
yyg,2020-06-30,Alabama,USA_523,2020-07-30,1384,1129,1668
yyg,2020-06-30,Alabama,USA_523,2020-07-31,1403,1134,1701
yyg,2020-06-30,Alabama,USA_523,2020-08-01,1421,1139,1735
yyg,2020-06-30,Alabama,USA_523,2020-08-02,1441,1145,1770
yyg,2020-06-30,Alabama,USA_523,2020-08-03,1460,1150,1805
yyg,2020-06-30,Alabama,USA_523,2020-08-04,1480,1156,1841
yyg,2020-06-30,Alabama,USA_523,2020-08-05,1501,1161,1877
yyg,2020-06-30,Alabama,USA_523,2020-08-06,1521,1166,1914
yyg,2020-06-30,Alabama,USA_523,2020-08-07,1542,1172,1952
yyg,2020-06-30,Alabama,USA_523,2020-08-08,1563,1177,1991
yyg,2020-06-30,Alabama,USA_523,2020-08-09,1585,1182,2031
yyg,2020-06-30,Alabama,USA_523,2020-08-10,1607,1187,2071
yyg,2020-06-30,Alabama,USA_523,2020-08-11,1629,1192,2112
yyg,2020-06-30,Alabama,USA_523,2020-08-12,1651,1197,2154
yyg,2020-06-30,Alabama,USA_523,2020-08-13,1673,1202,2197
yyg,2020-06-30,Alabama,USA_523,2020-08-14,1696,1207,2240
yyg,2020-06-30,Alabama,USA_523,2020-08-15,1719,1212,2284
yyg,2020-06-30,Alabama,USA_523,2020-08-16,1742,1217,2329
yyg,2020-06-30,Alabama,USA_523,2020-08-17,1765,1222,2374
yyg,2020-06-30,Alabama,USA_523,2020-08-18,1788,1227,2420
yyg,2020-06-30,Alabama,USA_523,2020-08-19,1811,1231,2466
yyg,2020-06-30,Alabama,USA_523,2020-08-20,1835,1236,2513
yyg,2020-06-30,Alabama,USA_523,2020-08-21,1858,1240,2560
yyg,2020-06-30,Alabama,USA_523,2020-08-22,1882,1245,2608
yyg,2020-06-30,Alabama,USA_523,2020-08-23,1905,1249,2656
yyg,2020-06-30,Alabama,USA_523,2020-08-24,1928,1254,2705
yyg,2020-06-30,Alabama,USA_523,2020-08-25,1952,1258,2754
yyg,2020-06-30,Alabama,USA_523,2020-08-26,1975,1262,2803
yyg,2020-06-30,Alabama,USA_523,2020-08-27,1999,1267,2852
yyg,2020-06-30,Alabama,USA_523,2020-08-28,2022,1271,2901
yyg,2020-06-30,Alabama,USA_523,2020-08-29,2045,1275,2951
yyg,2020-06-30,Alabama,USA_523,2020-08-30,2068,1279,3001
yyg,2020-06-30,Alabama,USA_523,2020-08-31,2091,1283,3051
yyg,2020-06-30,Alabama,USA_523,2020-09-01,2114,1287,3100
yyg,2020-06-30,Alabama,USA_523,2020-09-02,2136,1291,3150
yyg,2020-06-30,Alabama,USA_523,2020-09-03,2159,1295,3200
