model,model_date,location_name,ihme_loc_id,date,deaths,lower,upper
yyg,2020-07-16,Alabama,USA_523,2020-07-16,1230,,
yyg,2020-07-16,Alabama,USA_523,2020-07-17,1253,1244,1262
yyg,2020-07-16,Alabama,USA_523,2020-07-18,1276,1259,1295
yyg,2020-07-16,Alabama,USA_523,2020-07-19,1300,1274,1329
yyg,2020-07-16,Alabama,USA_523,2020-07-20,1325,1290,1365
yyg,2020-07-16,Alabama,USA_523,2020-07-21,1351,1305,1402
yyg,2020-07-16,Alabama,USA_523,2020-07-22,1378,1321,1440
yyg,2020-07-16,Alabama,USA_523,2020-07-23,1406,1337,1480
yyg,2020-07-16,Alabama,USA_523,2020-07-24,1434,1353,1521
yyg,2020-07-16,Alabama,USA_523,2020-07-25,1464,1369,1563
yyg,2020-07-16,Alabama,USA_523,2020-07-26,1493,1385,1607
yyg,2020-07-16,Alabama,USA_523,2020-07-27,1524,1401,1652
yyg,2020-07-16,Alabama,USA_523,2020-07-28,1556,1417,1699
yyg,2020-07-16,Alabama,USA_523,2020-07-29,1588,1433,1748
yyg,2020-07-16,Alabama,USA_523,2020-07-30,1621,1448,1797
yyg,2020-07-16,Alabama,USA_523,2020-07-31,1654,1464,1849
yyg,2020-07-16,Alabama,USA_523,2020-08-01,1688,1479,1901
yyg,2020-07-16,Alabama,USA_523,2020-08-02,1722,1494,1954
yyg,2020-07-16,Alabama,USA_523,2020-08-03,1757,1510,2009
yyg,2020-07-16,Alabama,USA_523,2020-08-04,1792,1524,2064
yyg,2020-07-16,Alabama,USA_523,2020-08-05,1828,1539,2120
yyg,2020-07-16,Alabama,USA_523,2020-08-06,1864,1553,2177
yyg,2020-07-16,Alabama,USA_523,2020-08-07,1900,1568,2235
yyg,2020-07-16,Alabama,USA_523,2020-08-08,1937,1582,2293
yyg,2020-07-16,Alabama,USA_523,2020-08-09,1973,1596,2353
yyg,2020-07-16,Alabama,USA_523,2020-08-10,2011,1610,2412
yyg,2020-07-16,Alabama,USA_523,2020-08-11,2048,1624,2473
yyg,2020-07-16,Alabama,USA_523,2020-08-12,2086,1638,2534
yyg,2020-07-16,Alabama,USA_523,2020-08-13,2124,1651,2595
yyg,2020-07-16,Alabama,USA_523,2020-08-14,2162,1665,2658
yyg,2020-07-16,Alabama,USA_523,2020-08-15,2200,1678,2721
yyg,2020-07-16,Alabama,USA_523,2020-08-16,2238,1691,2784
yyg,2020-07-16,Alabama,USA_523,2020-08-17,2276,1704,2849
yyg,2020-07-16,Alabama,USA_523,2020-08-18,2313,1717,2914
yyg,2020-07-16,Alabama,USA_523,2020-08-19,2351,1730,2980
yyg,2020-07-16,Alabama,USA_523,2020-08-20,2388,1743,3045
yyg,2020-07-16,Alabama,USA_523,2020-08-21,2426,1756,3111
yyg,2020-07-16,Alabama,USA_523,2020-08-22,2463,1768,3176
yyg,2020-07-16,Alabama,USA_523,2020-08-23,2499,1780,3243
yyg,2020-07-16,Alabama,USA_523,2020-08-24,2536,1793,3309
yyg,2020-07-16,Alabama,USA_523,2020-08-25,2572,1805,3376
yyg,2020-07-16,Alabama,USA_523,2020-08-26,2607,1817,3443
yyg,2020-07-16,Alabama,USA_523,2020-08-27,2642,1829,3511
yyg,2020-07-16,Alabama,USA_523,2020-08-28,2677,1840,3578
yyg,2020-07-16,Alabama,USA_523,2020-08-29,2711,1852,3644
yyg,2020-07-16,Alabama,USA_523,2020-08-30,2745,1863,3710
yyg,2020-07-16,Alabama,USA_523,2020-08-31,2778,1875,3775
yyg,2020-07-16,Alabama,USA_523,2020-09-01,2810,1886,3840
yyg,2020-07-16,Alabama,USA_523,2020-09-02,2842,1897,3905
yyg,2020-07-16,Alabama,USA_523,2020-09-03,2874,1908,3970
yyg,2020-07-16,Alabama,USA_523,2020-09-04,2904,1919,4034
yyg,2020-07-16,Alabama,USA_523,2020-09-05,2935,1929,4097
yyg,2020-07-16,Alabama,USA_523,2020-09-06,2964,1940,4160
yyg,2020-07-16,Alabama,USA_523,2020-09-07,2993,1950,4222
yyg,2020-07-16,Alabama,USA_523,2020-09-08,3022,1961,4283
yyg,2020-07-16,Alabama,USA_523,2020-09-09,3049,1971,4343
yyg,2020-07-16,Alabama,USA_523,2020-09-10,3076,1981,4399
yyg,2020-07-16,Alabama,USA_523,2020-09-11,3103,1991,4455
yyg,2020-07-16,Alabama,USA_523,2020-09-12,3129,2001,4509
yyg,2020-07-16,Alabama,USA_523,2020-09-13,3154,2010,4563
yyg,2020-07-16,Alabama,USA_523,2020-09-14,3179,2020,4616
yyg,2020-07-16,Alabama,USA_523,2020-09-15,3203,2030,4667
yyg,2020-07-16,Alabama,USA_523,2020-09-16,3226,2039,4718
yyg,2020-07-16,Alabama,USA_523,2020-09-17,3249,2048,4767
yyg,2020-07-16,Alabama,USA_523,2020-09-18,3271,2058,4815
yyg,2020-07-16,Alabama,USA_523,2020-09-19,3293,2067,4862
yyg,2020-07-16,Alabama,USA_523,2020-09-20,3314,2076,4907
yyg,2020-07-16,Alabama,USA_523,2020-09-21,3334,2085,4952
yyg,2020-07-16,Alabama,USA_523,2020-09-22,3355,2094,4996
yyg,2020-07-16,Alabama,USA_523,2020-09-23,3374,2102,5038
yyg,2020-07-16,Alabama,USA_523,2020-09-24,3393,2111,5079
yyg,2020-07-16,Alabama,USA_523,2020-09-25,3412,2120,5119
yyg,2020-07-16,Alabama,USA_523,2020-09-26,3430,2128,5157
yyg,2020-07-16,Alabama,USA_523,2020-09-27,3447,2137,5194
yyg,2020-07-16,Alabama,USA_523,2020-09-28,3464,2145,5230
yyg,2020-07-16,Alabama,USA_523,2020-09-29,3481,2153,5264
yyg,2020-07-16,Alabama,USA_523,2020-09-30,3497,2161,5298
yyg,2020-07-16,Alabama,USA_523,2020-10-01,3513,2169,5330
yyg,2020-07-16,Alabama,USA_523,2020-10-02,3529,2177,5361
yyg,2020-07-16,Alabama,USA_523,2020-10-03,3544,2185,5391
yyg,2020-07-16,Alabama,USA_523,2020-10-04,3559,2193,5420
yyg,2020-07-16,Alabama,USA_523,2020-10-05,3573,2200,5449
yyg,2020-07-16,Alabama,USA_523,2020-10-06,3587,2208,5476
yyg,2020-07-16,Alabama,USA_523,2020-10-07,3600,2215,5502
yyg,2020-07-16,Alabama,USA_523,2020-10-08,3614,2223,5528
yyg,2020-07-16,Alabama,USA_523,2020-10-09,3627,2230,5552
yyg,2020-07-16,Alabama,USA_523,2020-10-10,3639,2237,5575
yyg,2020-07-16,Alabama,USA_523,2020-10-11,3651,2244,5598
yyg,2020-07-16,Alabama,USA_523,2020-10-12,3663,2252,5619
yyg,2020-07-16,Alabama,USA_523,2020-10-13,3675,2259,5640
yyg,2020-07-16,Alabama,USA_523,2020-10-14,3687,2266,5660
yyg,2020-07-16,Alabama,USA_523,2020-10-15,3698,2273,5679
yyg,2020-07-16,Alabama,USA_523,2020-10-16,3709,2279,5697
yyg,2020-07-16,Alabama,USA_523,2020-10-17,3719,2286,5714
yyg,2020-07-16,Alabama,USA_523,2020-10-18,3730,2292,5731
yyg,2020-07-16,Alabama,USA_523,2020-10-19,3740,2299,5748
yyg,2020-07-16,Alabama,USA_523,2020-10-20,3750,2305,5763
yyg,2020-07-16,Alabama,USA_523,2020-10-21,3760,2310,5779
yyg,2020-07-16,Alabama,USA_523,2020-10-22,3770,2316,5794
yyg,2020-07-16,Alabama,USA_523,2020-10-23,3779,2321,5809
yyg,2020-07-16,Alabama,USA_523,2020-10-24,3788,2327,5824
yyg,2020-07-16,Alabama,USA_523,2020-10-25,3797,2332,5839
yyg,2020-07-16,Alabama,USA_523,2020-10-26,3806,2337,5855
yyg,2020-07-16,Alabama,USA_523,2020-10-27,3815,2342,5870
yyg,2020-07-16,Alabama,USA_523,2020-10-28,3823,2346,5884
yyg,2020-07-16,Alabama,USA_523,2020-10-29,3832,2351,5899
yyg,2020-07-16,Alabama,USA_523,2020-10-30,3840,2355,5914
yyg,2020-07-16,Alabama,USA_523,2020-10-31,3848,2359,5929
yyg,2020-07-16,Alabama,USA_523,2020-11-01,3856,2363,5944
yyg,2020-07-16,Alaska,USA_524,2020-07-16,17,,
yyg,2020-07-16,Alaska,USA_524,2020-07-17,17,17,18
yyg,2020-07-16,Alaska,USA_524,2020-07-18,17,17,18
yyg,2020-07-16,Alaska,USA_524,2020-07-19,17,17,18
yyg,2020-07-16,Alaska,USA_524,2020-07-20,17,17,19
yyg,2020-07-16,Alaska,USA_524,2020-07-21,18,17,19
yyg,2020-07-16,Alaska,USA_524,2020-07-22,18,17,19
yyg,2020-07-16,Alaska,USA_524,2020-07-23,18,17,20
yyg,2020-07-16,Alaska,USA_524,2020-07-24,18,17,20
yyg,2020-07-16,Alaska,USA_524,2020-07-25,18,17,20
yyg,2020-07-16,Alaska,USA_524,2020-07-26,18,17,21
yyg,2020-07-16,Alaska,USA_524,2020-07-27,18,17,21
yyg,2020-07-16,Alaska,USA_524,2020-07-28,19,17,22
yyg,2020-07-16,Alaska,USA_524,2020-07-29,19,17,22
yyg,2020-07-16,Alaska,USA_524,2020-07-30,19,17,22
yyg,2020-07-16,Alaska,USA_524,2020-07-31,19,17,23
yyg,2020-07-16,Alaska,USA_524,2020-08-01,19,17,23
yyg,2020-07-16,Alaska,USA_524,2020-08-02,19,17,24
yyg,2020-07-16,Alaska,USA_524,2020-08-03,19,17,24
yyg,2020-07-16,Alaska,USA_524,2020-08-04,20,17,25
yyg,2020-07-16,Alaska,USA_524,2020-08-05,20,17,25
yyg,2020-07-16,Alaska,USA_524,2020-08-06,20,17,26
yyg,2020-07-16,Alaska,USA_524,2020-08-07,20,17,26
yyg,2020-07-16,Alaska,USA_524,2020-08-08,20,17,27
yyg,2020-07-16,Alaska,USA_524,2020-08-09,20,17,27
yyg,2020-07-16,Alaska,USA_524,2020-08-10,21,17,28
yyg,2020-07-16,Alaska,USA_524,2020-08-11,21,17,28
yyg,2020-07-16,Alaska,USA_524,2020-08-12,21,17,28
yyg,2020-07-16,Alaska,USA_524,2020-08-13,21,17,29
yyg,2020-07-16,Alaska,USA_524,2020-08-14,21,17,29
yyg,2020-07-16,Alaska,USA_524,2020-08-15,21,17,30
yyg,2020-07-16,Alaska,USA_524,2020-08-16,21,17,30
yyg,2020-07-16,Alaska,USA_524,2020-08-17,22,17,31
yyg,2020-07-16,Alaska,USA_524,2020-08-18,22,17,31
yyg,2020-07-16,Alaska,USA_524,2020-08-19,22,17,32
yyg,2020-07-16,Alaska,USA_524,2020-08-20,22,17,33
yyg,2020-07-16,Alaska,USA_524,2020-08-21,22,17,33
yyg,2020-07-16,Alaska,USA_524,2020-08-22,22,17,34
yyg,2020-07-16,Alaska,USA_524,2020-08-23,23,17,34
yyg,2020-07-16,Alaska,USA_524,2020-08-24,23,17,35
yyg,2020-07-16,Alaska,USA_524,2020-08-25,23,17,35
yyg,2020-07-16,Alaska,USA_524,2020-08-26,23,17,36
